# Archivo de caudales por etapa
# Numero de simulaciones y etapas con caudales
      16      51
# Mes   Etapa  NApert ApertInd(1,...,NApert) - Simulacion=01
   006   045    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   007   046    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   008   047    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   009   048    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   010   049    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   011   050    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   012   051    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
# Mes   Etapa  NApert ApertInd(1,...,NApert) - Simulacion=03
   003   001    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   002    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   003    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   004    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   005    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   006    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   007    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   008    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   009    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   010    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   011    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   012    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   013    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   014    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   015    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   007   016    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   007   017    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   007   018    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   007   019    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   008   020    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   008   021    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   008   022    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   008   023    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   009   024    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   010   025    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   011   026    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   012   027    16   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53   53
   001   028    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   002   029    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   003   030    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   004   031    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   005   032    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   006   033    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   007   034    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   008   035    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   009   036    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   010   037    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   011   038    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   012   039    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   001   040    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   002   041    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   003   042    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   004   043    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   005   044    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   006   045    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   007   046    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   008   047    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   009   048    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   010   049    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   011   050    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   012   051    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
# Mes   Etapa  NApert ApertInd(1,...,NApert) - Simulacion=04
   003   001    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   002    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   003    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   004    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   005    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   006    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   007    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   008    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   009    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   010    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   011    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   012    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   013    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   014    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   015    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   007   016    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   007   017    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   007   018    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   007   019    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   008   020    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   008   021    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   008   022    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   008   023    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   009   024    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   010   025    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   011   026    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   012   027    16   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54   54
   001   028    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   002   029    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   003   030    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   004   031    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   005   032    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   006   033    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   007   034    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   008   035    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   009   036    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   010   037    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   011   038    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   012   039    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   001   040    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   002   041    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   003   042    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   004   043    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   005   044    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   006   045    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   007   046    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   008   047    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   009   048    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   010   049    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   011   050    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   012   051    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
# Mes   Etapa  NApert ApertInd(1,...,NApert) - Simulacion=05
   003   001    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   002    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   003    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   004    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   005    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   006    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   007    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   008    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   009    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   010    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   011    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   012    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   013    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   014    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   015    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   007   016    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   007   017    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   007   018    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   007   019    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   008   020    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   008   021    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   008   022    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   008   023    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   009   024    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   010   025    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   011   026    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   012   027    16   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55
   001   028    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   002   029    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   003   030    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   004   031    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   005   032    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   006   033    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   007   034    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   008   035    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   009   036    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   010   037    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   011   038    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   012   039    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   001   040    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   002   041    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   003   042    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   004   043    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   005   044    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   006   045    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   007   046    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   008   047    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   009   048    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   010   049    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   011   050    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   012   051    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
# Mes   Etapa  NApert ApertInd(1,...,NApert) - Simulacion=06
   003   001    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   002    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   003    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   004    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   005    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   006    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   007    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   008    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   009    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   010    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   011    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   012    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   013    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   014    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   015    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   007   016    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   007   017    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   007   018    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   007   019    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   008   020    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   008   021    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   008   022    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   008   023    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   009   024    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   010   025    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   011   026    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   012   027    16   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56   56
   001   028    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   002   029    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   003   030    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   004   031    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   005   032    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   006   033    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   007   034    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   008   035    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   009   036    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   010   037    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   011   038    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   012   039    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   001   040    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   002   041    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   003   042    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   004   043    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   005   044    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   006   045    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   007   046    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   008   047    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   009   048    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   010   049    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   011   050    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   012   051    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
# Mes   Etapa  NApert ApertInd(1,...,NApert) - Simulacion=07
   003   001    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   002    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   003   003    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   004    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   005    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   006    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   004   007    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   008    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   009    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   010    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   005   011    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   012    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   013    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   014    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   006   015    16   51   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66
   007   016    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   007   017    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   007   018    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   007   019    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   008   020    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   008   021    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   008   022    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   008   023    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   009   024    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   010   025    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   011   026    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   012   027    16   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57   57
   001   028    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   002   029    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   003   030    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   004   031    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   005   032    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   006   033    16   52   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01
   007   034    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   008   035    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   009   036    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   010   037    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   011   038    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   012   039    16   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58   58
   001   040    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   002   041    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   003   042    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
   004   043    16   53   54   55   56   57   58   59   60   61   62   63   64   65   66   01   02
