"scenario","stage","block","uid:1"
1,1,1,54.15
1,1,2,54.15
1,1,3,54.15
1,1,4,54.15
1,1,5,48.3
1,1,6,60
1,1,7,54.15
1,1,8,54.15
1,1,9,42.449999999999996
1,1,10,60
1,1,11,60
1,1,12,54.15
1,1,13,32
1,1,14,47.04999999999998
1,1,15,54.15
1,1,16,54.15
1,1,17,60
1,1,18,48.3
1,1,19,60
1,1,20,60
1,1,21,60
1,1,22,60
1,1,23,60
1,1,24,54.15
