"scenario","stage","block","uid:1"
1,1,1,-20
1,1,2,-20
1,1,3,-20
1,1,4,-20
1,1,5,-20
1,1,6,-20
1,1,7,-20
1,1,8,-19.99999999999999
1,1,9,-20
1,1,10,-20
1,1,11,-20
1,1,12,-19.999999999999996
1,1,13,0
1,1,14,-19.999999999999996
1,1,15,-19.999999999999996
1,1,16,-20
1,1,17,-20
1,1,18,-20
1,1,19,-44.7215876750275
1,1,20,-135.4341972450957
1,1,21,-44.7215876750275
1,1,22,-44.72158767502749
1,1,23,-44.7215876750275
1,1,24,-20
