# scale_objective=1000
type,phase,scene,name,rhs,dual,coefficients
o,8,1,sddp_ecut_0_8_36_42,2.54832e+10,,rsv_vol_1_50_8_80=264896,rsv_vol_6_50_8_80=-228.13,rsv_vol_21_50_8_80=31777.1,rsv_vol_28_50_8_80=882.03,rsv_vol_37_50_8_80=127.33,rsv_vol_63_50_8_80=10900.8,rsv_vol_65_50_8_80=81111.2,rsv_vol_67_50_8_80=53805.8,sddp_alpha_0_7=1000
o,7,1,sddp_ecut_0_7_36_43,2.57074e+10,,rsv_vol_1_50_7_70=264896,rsv_vol_6_50_7_70=-221.046,rsv_vol_21_50_7_70=32222.4,rsv_vol_28_50_7_70=882.03,rsv_vol_37_50_7_70=128.703,rsv_vol_63_50_7_70=11920,rsv_vol_65_50_7_70=81111.2,rsv_vol_67_50_7_70=32149.6,sddp_alpha_0_6=1000
o,6,1,sddp_ecut_0_6_36_44,2.59852e+10,,rsv_vol_1_50_6_60=264896,rsv_vol_6_50_6_60=-212.908,rsv_vol_21_50_6_60=29136.6,rsv_vol_28_50_6_60=882.03,rsv_vol_37_50_6_60=130.445,rsv_vol_63_50_6_60=10766,rsv_vol_65_50_6_60=81111.2,rsv_vol_67_50_6_60=25261.5,sddp_alpha_0_5=1000
o,5,1,sddp_ecut_0_5_36_45,2.6261e+10,,rsv_vol_1_50_5_50=264896,rsv_vol_6_50_5_50=-205.113,rsv_vol_21_50_5_50=27776.4,rsv_vol_28_50_5_50=882.03,rsv_vol_37_50_5_50=131.818,rsv_vol_63_50_5_50=8377.56,rsv_vol_65_50_5_50=81111.2,rsv_vol_67_50_5_50=21207.6,sddp_alpha_0_4=1000
o,4,1,sddp_ecut_0_4_36_46,2.65389e+10,,rsv_vol_1_50_4_40=264896,rsv_vol_6_50_4_40=-196.768,rsv_vol_21_50_4_40=29796.2,rsv_vol_28_50_4_40=882.03,rsv_vol_37_50_4_40=133.37,rsv_vol_63_50_4_40=4188.78,rsv_vol_65_50_4_40=81111.2,rsv_vol_67_50_4_40=21222.4,sddp_alpha_0_3=1000
o,3,1,sddp_ecut_0_3_36_47,2.67863e+10,,rsv_vol_1_50_3_30=264896,rsv_vol_6_50_3_30=-188.775,rsv_vol_21_50_3_30=31621.3,rsv_vol_28_50_3_30=882.03,rsv_vol_37_50_3_30=134.734,rsv_vol_63_50_3_30=2879.79,rsv_vol_65_50_3_30=81111.2,rsv_vol_67_50_3_30=23235.1,sddp_alpha_0_2=1000
o,2,1,sddp_ecut_0_2_36_48,2.70056e+10,,rsv_vol_1_50_2_20=264896,rsv_vol_6_50_2_20=-182.573,rsv_vol_21_50_2_20=26479.7,rsv_vol_28_50_2_20=882.03,rsv_vol_37_50_2_20=135.316,rsv_vol_63_50_2_20=1979.85,rsv_vol_65_50_2_20=81111.2,rsv_vol_67_50_2_20=22931.8,sddp_alpha_0_1=1000
o,1,1,sddp_ecut_0_1_36_49,2.7257e+10,,rsv_vol_1_50_1_10=264896,rsv_vol_6_50_1_10=-175.449,rsv_vol_21_50_1_10=23635.5,rsv_vol_28_50_1_10=882.03,rsv_vol_37_50_1_10=135.897,rsv_vol_63_50_1_10=1608.63,rsv_vol_65_50_1_10=78843.8,rsv_vol_67_50_1_10=20983,sddp_alpha_0_0=1000
o,50,1,sddp_ecut_0_50_37_0,7.47582e+08,,rsv_vol_1_50_50_500=0,rsv_vol_6_50_50_500=2.10279,rsv_vol_21_50_50_500=0,rsv_vol_28_50_50_500=0,rsv_vol_37_50_50_500=3.14454,rsv_vol_63_50_50_500=10440.3,rsv_vol_65_50_50_500=39566.8,rsv_vol_67_50_50_500=17753.1,sddp_alpha_0_49=1000
o,49,1,sddp_ecut_0_49_37_1,5.94245e+08,,rsv_vol_1_50_49_490=0,rsv_vol_6_50_49_490=-12.3816,rsv_vol_21_50_49_490=0,rsv_vol_28_50_49_490=0,rsv_vol_37_50_49_490=1.87958,rsv_vol_63_50_49_490=8418.64,rsv_vol_65_50_49_490=0,rsv_vol_67_50_49_490=14416.9,sddp_alpha_0_48=1000
o,48,1,sddp_ecut_0_48_37_2,6.5112e+08,,rsv_vol_1_50_48_480=0,rsv_vol_6_50_48_480=-26.4146,rsv_vol_21_50_48_480=0,rsv_vol_28_50_48_480=0,rsv_vol_37_50_48_480=2.43005,rsv_vol_63_50_48_480=7621.99,rsv_vol_65_50_48_480=0,rsv_vol_67_50_48_480=13639.3,sddp_alpha_0_47=1000
o,47,1,sddp_ecut_0_47_37_3,6.4186e+08,,rsv_vol_1_50_47_470=0,rsv_vol_6_50_47_470=-95.2668,rsv_vol_21_50_47_470=0,rsv_vol_28_50_47_470=0,rsv_vol_37_50_47_470=1.45394,rsv_vol_63_50_47_470=7678.17,rsv_vol_65_50_47_470=0,rsv_vol_67_50_47_470=9022.1,sddp_alpha_0_46=1000
o,46,1,sddp_ecut_0_46_37_4,6.21959e+08,,rsv_vol_1_50_46_460=0,rsv_vol_6_50_46_460=-123.55,rsv_vol_21_50_46_460=0,rsv_vol_28_50_46_460=0,rsv_vol_37_50_46_460=1.76338,rsv_vol_63_50_46_460=7622.2,rsv_vol_65_50_46_460=0,rsv_vol_67_50_46_460=6941.93,sddp_alpha_0_45=1000
o,45,1,sddp_ecut_0_45_37_5,6.87401e+08,,rsv_vol_1_50_45_450=0,rsv_vol_6_50_45_450=0.839902,rsv_vol_21_50_45_450=0,rsv_vol_28_50_45_450=0,rsv_vol_37_50_45_450=2.51234,rsv_vol_63_50_45_450=7123.3,rsv_vol_65_50_45_450=0,rsv_vol_67_50_45_450=11127.6,sddp_alpha_0_44=1000
o,44,1,sddp_ecut_0_44_37_6,6.90026e+08,,rsv_vol_1_50_44_440=0,rsv_vol_6_50_44_440=1.09349,rsv_vol_21_50_44_440=0,rsv_vol_28_50_44_440=0,rsv_vol_37_50_44_440=2.27898,rsv_vol_63_50_44_440=7545.16,rsv_vol_65_50_44_440=-28.0204,rsv_vol_67_50_44_440=10508.2,sddp_alpha_0_43=1000
