# scale_objective=1000
type,phase,scene,name,rhs,coefficients
o,50,9,sddp_fcut_8_50_0_0,4.95996e+08,54874:-0,54905:-0,54936:-9e+06,54967:-0,54998:-0,55029:-0,55091:-0,55122:-0,sddp_alpha_8_49=1000
o,49,9,sddp_ecut_8_49_0_1,1.49679e+09,54874:14088.1,54905:0.681776,54936:4354.69,54967:2365.68,54998:0.18297,55029:744.649,55091:3349.62,55122:1693.83,sddp_alpha_8_48=1000
o,48,9,sddp_ecut_8_48_0_2,1.53815e+09,54874:14511.2,54905:0.883894,54936:4554.05,54967:2638.55,54998:0.48334,55029:741.011,55091:3617.19,55122:2024.32,sddp_alpha_8_47=1000
o,47,9,sddp_ecut_8_47_0_3,1.57784e+09,54874:14717,54905:2.08271,54936:4476.26,54967:2639.42,54998:0.729105,55029:747.548,55091:3617.19,55122:1989.34,sddp_alpha_8_46=1000
o,46,9,sddp_ecut_8_46_0_4,1.61518e+09,54874:16091.8,54905:5331.88,54936:4109.56,54967:2717.67,54998:0.97781,55029:869.221,55091:3393.26,55122:1525.43,sddp_alpha_8_45=1000
o,45,9,sddp_ecut_8_45_0_5,1.65656e+09,54874:16631.7,54905:9841.63,54936:4723.16,54967:2796.45,54998:1.25144,55029:857.297,55091:3263.37,55122:1473.44,sddp_alpha_8_44=1000
o,44,9,sddp_ecut_8_44_0_6,1.69861e+09,54874:16631.7,54905:10532.8,54936:4727.98,54967:2802.6,54998:1.49186,55029:746.737,55091:3016.57,55122:1360.34,sddp_alpha_8_43=1000
o,43,9,sddp_ecut_8_43_0_7,1.74611e+09,54874:16631.7,54905:10614.1,54936:4604.02,54967:2742.25,54998:1.77979,55029:687.259,55091:2631.69,55122:1263.18,sddp_alpha_8_42=1000
o,42,9,sddp_ecut_8_42_0_8,1.79824e+09,54374:16631.7,54405:10697.7,54436:4682.08,54467:2839.38,54498:2.1047,54529:682.102,54591:2722.04,54622:1221.95,sddp_alpha_8_41=1000
o,41,9,sddp_ecut_8_41_0_9,1.85165e+09,54374:16647.7,54405:10797,54436:4708.05,54467:2884.93,54498:2.43963,54529:710.055,54591:2888.85,54622:1316.15,sddp_alpha_8_40=1000
o,40,9,sddp_ecut_8_40_0_10,1.90844e+09,54374:17838.1,54405:10795.9,54436:5543.86,54467:3221.75,54498:2.98714,54529:867.659,54591:4002.2,54622:2077.45,sddp_alpha_8_39=1000
o,39,9,sddp_ecut_8_39_0_11,1.9602e+09,54374:21279.3,54405:10794.7,54436:6582.4,54467:3610.23,54498:3.42685,54529:1103.86,54591:5988.9,54622:3517.46,sddp_alpha_8_38=1000
o,38,9,sddp_ecut_8_38_0_12,2.01076e+09,54374:22428.6,54405:10793.7,54436:6931.77,54467:3764.62,54498:3.76085,54529:1186.21,54591:7000.37,54622:4366.45,sddp_alpha_8_37=1000
o,37,9,sddp_ecut_8_37_0_13,2.05152e+09,54374:22428.6,54405:4126.83,54436:6600.06,54467:4116.52,54498:3.98941,54529:1186.21,54591:8045.61,54622:5977.02,sddp_alpha_8_36=1000
o,36,9,sddp_ecut_8_36_0_14,2.09534e+09,54374:22428.6,54405:3602.2,54436:6218.59,54467:4116.52,54498:4.33836,54529:1186.21,54591:8045.61,54622:6300.14,sddp_alpha_8_35=1000
o,35,9,sddp_ecut_8_35_0_15,2.13757e+09,54374:22428.6,54405:2508.6,54436:4941.48,54467:3159.41,54498:4.59228,54529:1155.98,54591:8045.61,54622:6126.77,sddp_alpha_8_34=1000
o,34,9,sddp_ecut_8_34_0_16,2.17528e+09,54374:22428.6,54405:2187.12,54436:2330.65,54467:1243.85,54498:4.83134,54529:1090.12,54591:8046.24,54622:4595.63,sddp_alpha_8_33=1000
o,33,9,sddp_ecut_8_33_0_17,2.21758e+09,54374:22428.6,54405:2187,54436:1641.62,54467:561.587,54498:5.05391,54529:925.013,54591:5090.18,54622:3507.64,sddp_alpha_8_32=1000
o,32,9,sddp_ecut_8_32_0_18,2.26413e+09,54374:22428.6,54405:2187.32,54436:2205.36,54467:386.091,54498:5.25385,54529:714.616,54591:4040.81,54622:2497.62,sddp_alpha_8_31=1000
o,31,9,sddp_ecut_8_31_0_19,2.3177e+09,54374:22428.6,54405:2187.94,54436:2037.37,54467:120.654,54498:5.51987,54529:715.325,54591:3503.43,54622:1960.37,sddp_alpha_8_30=1000
o,30,9,sddp_ecut_8_30_0_20,2.37714e+09,54374:22428.6,54405:2188.07,54436:2044.94,54467:30.1634,54498:5.89479,54529:744.565,54591:3481.53,54622:1802.46,sddp_alpha_8_29=1000
o,29,9,sddp_ecut_8_29_0_21,2.43834e+09,54374:22428.6,54405:2188.97,54436:1980.25,54467:30.1634,54498:6.06099,54529:783.111,54591:3524.53,54622:1778.9,sddp_alpha_8_28=1000
o,28,9,sddp_ecut_8_28_0_22,2.5026e+09,54374:22428.6,54405:2190.1,54436:2084.71,54467:31.567,54498:6.51937,54529:770.455,54591:3585.67,54622:1878.2,sddp_alpha_8_27=1000
o,27,9,sddp_ecut_8_27_0_23,2.5625e+09,54374:22428.6,54405:1770.39,54436:4652.04,54467:2502.96,54498:6.62123,54529:799.611,54591:4188.34,54622:2396.75,sddp_alpha_8_26=1000
o,26,9,sddp_ecut_8_26_0_24,2.62263e+09,54374:22428.6,54405:1176.74,54436:5282.29,54467:2841.85,54498:7.0879,54529:913.946,54591:5185.62,54622:3152.54,sddp_alpha_8_25=1000
o,25,9,sddp_ecut_8_25_0_25,2.67684e+09,54374:27252.3,54405:781.618,54436:8238.92,54467:4433.31,54498:7.64472,54529:1438.21,54591:6235.9,54622:3065.37,sddp_alpha_8_24=1000
o,24,9,sddp_ecut_8_24_0_26,2.7322e+09,54074:27624.7,54105:335.316,54136:7374.26,54167:4671.16,54198:8.11849,54229:1410.58,54291:6482.91,54322:3994.96,sddp_alpha_8_23=1000
o,23,9,sddp_ecut_8_23_0_27,2.7818e+09,53974:27624.7,54005:73.2648,54036:6015.47,54067:4495.6,54098:8.36405,54129:1314.68,54191:6229.94,54222:4567.35,sddp_alpha_8_22=1000
o,22,9,sddp_ecut_8_22_0_28,2.79416e+09,53974:27624.7,54005:0.568386,54036:4705.94,54067:4495.6,54098:8.41739,54129:1314.68,54191:6229.94,54222:4597.56,sddp_alpha_8_21=1000
o,21,9,sddp_ecut_8_21_0_29,2.80491e+09,53974:27624.7,54005:-14.2073,54036:4842.16,54067:4495.6,54098:8.46656,54129:1322.36,54191:6239.2,54222:4446.44,sddp_alpha_8_20=1000
o,20,9,sddp_ecut_8_20_0_30,2.81678e+09,53974:27624.7,54005:-16.0068,54036:4862,54067:4495.6,54098:8.52103,54129:1332.58,54191:6240.37,54222:3789.12,sddp_alpha_8_19=1000
o,19,9,sddp_ecut_8_19_0_31,2.82706e+09,53974:27624.7,54005:-15.7698,54036:4474.23,54067:4495.6,54098:8.56451,54129:1332.58,54191:6246.61,54222:4035.59,sddp_alpha_8_18=1000
