# scale_objective=1000
type,phase,scene,name,rhs,coefficients
o,50,12,sddp_fcut_11_50_0_0,3.75654e+11,54874:-0,54905:-0,54936:-0,54967:-0,54998:-0,55029:-0,55091:-0,55122:-0,sddp_alpha_11_49=1000
o,31,12,sddp_ecut_11_31_0_19,3.76479e+11,54374:29318.5,54405:19145.9,54436:5056.68,54467:2387.37,54498:14291.3,54529:977.452,54591:4614.55,54622:2404.77,sddp_alpha_11_30=1000
o,30,12,sddp_ecut_11_30_0_20,3.76536e+11,54374:29318.5,54405:19141,54436:4587.33,54467:1965.06,54498:14290.4,54529:945.255,54591:4589.44,54622:2389.17,sddp_alpha_11_29=1000
o,29,12,sddp_ecut_11_29_0_21,3.76595e+11,54374:29318.5,54405:18778.7,54436:5078.35,54467:1965.06,54498:14289.5,54529:1051.26,54591:4772.48,54622:2344.45,sddp_alpha_11_28=1000
o,28,12,sddp_ecut_11_28_0_22,3.76659e+11,54374:29318.5,54405:14847.4,54436:4857.06,54467:1971.11,54498:14288.6,54529:1056.9,54591:4811.5,54622:2406.76,sddp_alpha_11_27=1000
o,27,12,sddp_ecut_11_27_0_23,3.76718e+11,54374:29318.5,54405:12608.2,54436:6271.27,54467:3374.01,54498:14287.7,54529:1098.86,54591:5321.37,54622:2900.06,sddp_alpha_11_26=1000
o,26,12,sddp_ecut_11_26_0_24,3.76778e+11,54374:29318.5,54405:6791.02,54436:6874.63,54467:3698.54,54498:14286.7,54529:1188.73,54591:6196.36,54622:3547.16,sddp_alpha_11_25=1000
o,25,12,sddp_ecut_11_25_0_25,3.76832e+11,54374:29667.2,54405:4023.16,54436:8915.06,54467:4797.18,54498:14285.9,54529:1555,54591:6658.25,54622:3226.7,sddp_alpha_11_24=1000
o,24,12,sddp_ecut_11_24_0_26,3.76886e+11,54074:29667.2,54105:1601.56,54136:7828.66,54167:4797.18,54198:14284.8,54229:1529.79,54291:6674.93,54322:3800.7,sddp_alpha_11_23=1000
o,23,12,sddp_ecut_11_23_0_27,3.76934e+11,53974:29667.2,54005:389.893,54036:6507.54,54067:4626.13,54098:14283.6,54129:1425.66,54191:6431.28,54222:4407.68,sddp_alpha_11_22=1000
o,22,12,sddp_ecut_11_22_0_28,3.76946e+11,53974:29667.2,54005:59.9772,54036:5051.43,54067:4626.13,54098:14283.3,54129:1425.66,54191:6434.33,54222:3915.35,sddp_alpha_11_21=1000
o,21,12,sddp_ecut_11_21_0_29,3.76956e+11,53974:29667.2,54005:-6.7448,54036:5052.69,54067:4626.13,54098:14283,54129:1428.74,54191:6441.02,54222:3780.45,sddp_alpha_11_20=1000
o,20,12,sddp_ecut_11_20_0_30,3.76967e+11,53974:29667.2,54005:-6.05385,54036:5067.98,54067:4626.13,54098:14282.7,54129:1434.24,54191:6441.02,54222:3071.99,sddp_alpha_11_19=1000
o,19,12,sddp_ecut_11_19_0_31,3.76976e+11,53974:29667.2,54005:-5.46743,54036:4737.2,54067:4626.13,54098:14282.4,54129:1434.24,54191:6442.55,54222:3414.18,sddp_alpha_11_18=1000
o,18,12,sddp_ecut_11_18_0_32,3.76988e+11,53974:29667.2,54005:-4.82881,54036:4713.27,54067:4626.13,54098:14282.1,54129:1434.24,54191:6442.55,54222:3794.38,sddp_alpha_11_17=1000
o,17,12,sddp_ecut_11_17_0_33,3.77e+11,53974:29667.2,54005:-4.14365,54036:5010.81,54067:4626.13,54098:14281.8,54129:1434.24,54191:6442.55,54222:3902.4,sddp_alpha_11_16=1000
o,16,12,sddp_ecut_11_16_0_34,3.77013e+11,53974:29667.2,54005:-3.36414,54036:6147.22,54067:4626.13,54098:14281.5,54129:1434.24,54191:6442.55,54222:3682.2,sddp_alpha_11_15=1000
o,15,12,sddp_ecut_11_15_0_35,3.77025e+11,53974:29667.2,54005:-2.58814,54036:7451.58,54067:4626.13,54098:14281.2,54129:1400.01,54191:6442.55,54222:3564.07,sddp_alpha_11_14=1000
o,14,12,sddp_ecut_11_14_0_36,3.77038e+11,53974:29667.2,54005:-1.4617,54036:7225.93,54067:4626.13,54098:14281,54129:1386.84,54191:6442.55,54222:3536.99,sddp_alpha_11_13=1000
o,13,12,sddp_ecut_11_13_0_37,3.7705e+11,53974:29667.2,54005:-0.637815,54036:6836.79,54067:4626.13,54098:14280.7,54129:1342.9,54191:6442.55,54222:4114.26,sddp_alpha_11_12=1000
o,12,12,sddp_ecut_11_12_0_38,3.77064e+11,53974:29667.2,54005:0.374172,54036:7234.51,54067:4626.13,54098:14280.4,54129:1238.07,54191:6442.55,54222:3695.74,sddp_alpha_11_11=1000
o,11,12,sddp_ecut_11_11_0_39,3.77077e+11,53774:29667.2,53805:1.36415,53836:7432.59,53867:4626.13,53898:14280.2,53929:1155.3,53991:6442.55,54022:3840.9,sddp_alpha_11_10=1000
o,10,12,sddp_ecut_11_10_0_40,3.77092e+11,53774:29667.2,53805:2.28561,53836:7074.24,53867:4626.13,53898:14280,53929:1020.5,53991:6445.48,54022:4172.54,sddp_alpha_11_9=1000
o,9,12,sddp_ecut_11_9_0_41,3.77106e+11,53774:29667.2,53805:3.20169,53836:6776.08,53867:4626.13,53898:14279.7,53929:918.762,53991:6445.48,54022:3893.66,sddp_alpha_11_8=1000
o,8,12,sddp_ecut_11_8_0_42,3.77122e+11,53774:29667.2,53805:4.35013,53836:7341.73,53867:4626.13,53898:14279.5,53929:962.777,53991:6509.41,54022:4109.39,sddp_alpha_11_7=1000
o,7,12,sddp_ecut_11_7_0_43,3.77136e+11,53774:29667.2,53805:5.37948,53836:7373.5,53867:4626.13,53898:14279.3,53929:1041.84,53991:6509.41,54022:2535.92,sddp_alpha_11_6=1000
o,6,12,sddp_ecut_11_6_0_44,3.77152e+11,53774:29667.2,53805:6.60465,53836:7641.13,53867:4626.13,53898:14279,53929:1107.35,53991:6509.41,54022:2244.81,sddp_alpha_11_5=1000
o,5,12,sddp_ecut_11_5_0_45,3.77169e+11,53774:29667.2,53805:7.7935,53836:7454.76,53867:4626.13,53898:14278.8,53929:1084.71,53991:6509.41,54022:2025,sddp_alpha_11_4=1000
o,4,12,sddp_ecut_11_4_0_46,3.77185e+11,53774:29667.2,53805:8.95174,53836:7055.4,53867:4626.13,53898:14278.5,53929:970.065,53991:6509.41,54022:1755.37,sddp_alpha_11_3=1000
o,3,12,sddp_ecut_11_3_0_47,3.772e+11,53574:29667.2,53605:10.0163,53636:6985.41,53667:4626.13,53698:14278.3,53729:968.301,53791:6509.41,53822:1799.89,sddp_alpha_11_2=1000
o,2,12,sddp_ecut_11_2_0_48,3.77213e+11,53574:29667.2,53605:10.87,53636:6598.39,53667:4626.13,53698:14278.1,53729:974.809,53791:6509.41,53822:1739.59,sddp_alpha_11_1=1000
o,1,12,sddp_ecut_11_1_0_49,3.77226e+11,53574:29667.2,53605:11.8264,53636:6039.52,53667:4626.13,53698:14277.8,53729:726.991,53791:6285.73,53822:1500.88,sddp_alpha_11_0=1000
o,50,12,sddp_ecut_11_50_1_0,1.24752e+13,54874:0,54905:0.153335,54936:0,54967:0,54998:0.212982,55029:1.36143e+10,55091:1.05667e+10,55122:1.05667e+10,sddp_alpha_11_49=1000
o,49,12,sddp_ecut_11_49_1_1,3.75691e+11,54874:0,54905:-0.758667,54936:0,54967:0,54998:0.119496,55029:554.863,55091:0,55122:927.055,sddp_alpha_11_48=1000
o,48,12,sddp_ecut_11_48_1_2,3.75732e+11,54874:0,54905:-2.29243,54936:0,54967:0,54998:0.276008,55029:550.815,55091:0,55122:878.049,sddp_alpha_11_47=1000
o,47,12,sddp_ecut_11_47_1_3,3.75772e+11,54874:0,54905:-7.23114,54936:0,54967:0,54998:0.367727,55029:547.549,55091:0,55122:565.815,sddp_alpha_11_46=1000
o,46,12,sddp_ecut_11_46_1_4,3.7581e+11,54874:0,54905:-10.8669,54936:0,54967:0,54998:0.477923,55029:482.486,55091:0,55122:433.88,sddp_alpha_11_45=1000
o,45,12,sddp_ecut_11_45_1_5,3.75853e+11,54874:0,54905:-10.77,54936:0,54967:0,54998:0.634856,55029:475.324,55091:0,55122:695.208,sddp_alpha_11_44=1000
o,44,12,sddp_ecut_11_44_1_6,3.75896e+11,54874:0,54905:-10.6774,54936:0,54967:0,54998:0.778356,55029:466.615,55091:-0.875636,55122:741.143,sddp_alpha_11_43=1000
o,43,12,sddp_ecut_11_43_1_7,3.75944e+11,54874:0,54905:-10.5694,54936:0,54967:0,54998:0.932397,55029:486.749,55091:-1.21098,55122:792.297,sddp_alpha_11_42=1000
o,42,12,sddp_ecut_11_42_1_8,3.75996e+11,54374:0,54405:-10.4386,54436:0,54467:0,54498:1.12066,54529:574.619,54591:-0.767213,54622:922.353,sddp_alpha_11_41=1000
o,41,12,sddp_ecut_11_41_1_9,3.76049e+11,54374:0,54405:-10.2715,54436:0,54467:0,54498:1.37075,54529:561.938,54591:2302.59,54622:1040.85,sddp_alpha_11_40=1000
o,40,12,sddp_ecut_11_40_1_10,3.76103e+11,54374:0,54405:-10.1169,54436:0,54467:0,54498:1.69574,54529:601.51,54591:2309.93,54622:1034.33,sddp_alpha_11_39=1000
o,39,12,sddp_ecut_11_39_1_11,3.76152e+11,54374:0,54405:-9.98231,54436:0,54467:0,54498:1.96434,54529:623.677,54591:2309.93,54622:1034.58,sddp_alpha_11_38=1000
o,38,12,sddp_ecut_11_38_1_12,3.76201e+11,54374:0,54405:-10.1419,54436:0,54467:0,54498:2.14997,54529:623.255,54591:2309.93,54622:1010.63,sddp_alpha_11_37=1000
o,37,12,sddp_ecut_11_37_1_13,3.76242e+11,54374:0,54405:-10.3176,54436:0,54467:0,54498:2.31068,54529:619.744,54591:2309.93,54622:1036.44,sddp_alpha_11_36=1000
o,36,12,sddp_ecut_11_36_1_14,3.76286e+11,54374:0,54405:-10.8142,54436:0,54467:0,54498:2.4948,54529:599.2,54591:2221.85,54622:995.66,sddp_alpha_11_35=1000
o,35,12,sddp_ecut_11_35_1_15,3.76332e+11,54374:0,54405:-12.6112,54436:0,54467:0,54498:2.62958,54529:581.891,54591:1707.83,54622:764.831,sddp_alpha_11_34=1000
o,34,12,sddp_ecut_11_34_1_16,3.76376e+11,54374:0,54405:-14.8099,54436:0,54467:0,54498:2.72537,54529:582.209,54591:780.145,54622:353.862,sddp_alpha_11_33=1000
o,33,12,sddp_ecut_11_33_1_17,3.76424e+11,54374:0,54405:-14.7798,54436:0,54467:0,54498:2.86003,54529:472.663,54591:292.554,54622:500.138,sddp_alpha_11_32=1000
o,32,12,sddp_ecut_11_32_1_18,3.76473e+11,54374:0,54405:-14.6784,54436:0,54467:0,54498:2.98223,54529:442.223,54591:127.993,54622:540.611,sddp_alpha_11_31=1000
o,31,12,sddp_ecut_11_31_1_19,3.76528e+11,54374:0,54405:-14.5544,54436:0,54467:0,54498:3.13825,54529:618.461,54591:63.0876,54622:797.332,sddp_alpha_11_30=1000
o,30,12,sddp_ecut_11_30_1_20,3.76587e+11,54374:0,54405:-14.3946,54436:0,54467:0,54498:3.36384,54529:639.531,54591:42.7092,54622:1029.94,sddp_alpha_11_29=1000
o,29,12,sddp_ecut_11_29_1_21,3.76649e+11,54374:0,54405:-14.2787,54436:0,54467:0,54498:3.51046,54529:658.045,54591:1835.9,54622:729.101,sddp_alpha_11_28=1000
o,28,12,sddp_ecut_11_28_1_22,3.76713e+11,54374:0,54405:-14.164,54436:0,54467:0,54498:3.93176,54529:678.494,54591:2076.99,54622:648.457,sddp_alpha_11_27=1000
o,27,12,sddp_ecut_11_27_1_23,3.76772e+11,54374:0,54405:-14.1468,54436:0,54467:0,54498:4.01428,54529:674.676,54591:2076.99,54622:715.665,sddp_alpha_11_26=1000
o,26,12,sddp_ecut_11_26_1_24,3.76831e+11,54374:0,54405:-14.1278,54436:0,54467:0,54498:4.34105,54529:680.599,54591:2076.99,54622:1085.68,sddp_alpha_11_25=1000
o,25,12,sddp_ecut_11_25_1_25,3.76883e+11,54374:0,54405:-14.5476,54436:0,54467:0,54498:4.64228,54529:692.834,54591:2076.99,54622:1169.21,sddp_alpha_11_24=1000
o,24,12,sddp_ecut_11_24_1_26,3.7694e+11,54074:0,54105:-14.7741,54136:0,54167:0,54198:4.9235,54229:670.277,54291:1942.21,54322:1093.86,sddp_alpha_11_23=1000
o,23,12,sddp_ecut_11_23_1_27,3.76994e+11,53974:0,54005:-15.0405,54036:0,54067:0,54098:5.03317,54129:580.7,54191:1421.74,54222:653.726,sddp_alpha_11_22=1000
o,22,12,sddp_ecut_11_22_1_28,3.77007e+11,53974:0,54005:-15.0159,54036:0,54067:0,54098:5.06476,54129:533.388,54191:769.047,54222:389.29,sddp_alpha_11_21=1000
o,21,12,sddp_ecut_11_21_1_29,3.77019e+11,53974:0,54005:-14.9936,54036:0,54067:0,54098:5.08742,54129:499.353,54191:264.211,54222:228.826,sddp_alpha_11_20=1000
o,20,12,sddp_ecut_11_20_1_30,3.77033e+11,53974:0,54005:-14.9671,54036:0,54067:0,54098:5.10928,54129:436.934,54191:77.2258,54222:111.631,sddp_alpha_11_19=1000
o,19,12,sddp_ecut_11_19_1_31,3.77045e+11,53974:0,54005:-14.9432,54036:0,54067:0,54098:5.12475,54129:382.317,54191:16.178,54222:32.7137,sddp_alpha_11_18=1000
o,18,12,sddp_ecut_11_18_1_32,3.7706e+11,53974:0,54005:-13.0504,54036:0,54067:0,54098:5.15048,54129:334.527,54191:-0.120042,54222:127.579,sddp_alpha_11_17=1000
o,17,12,sddp_ecut_11_17_1_33,3.77075e+11,53974:0,54005:-11.3938,54036:0,54067:0,54098:5.18176,54129:292.711,54191:-2.20731,54222:98.2662,sddp_alpha_11_16=1000
o,16,12,sddp_ecut_11_16_1_34,3.7709e+11,53974:0,54005:-11.3663,54036:0,54067:0,54098:5.21215,54129:256.122,54191:-2.20731,54222:203.085,sddp_alpha_11_15=1000
o,15,12,sddp_ecut_11_15_1_35,3.77103e+11,53974:0,54005:-11.3418,54036:0,54067:0,54098:5.23308,54129:192.092,54191:-3.1205,54222:48.288,sddp_alpha_11_14=1000
o,14,12,sddp_ecut_11_14_1_36,3.77119e+11,53974:0,54005:-11.3101,54036:0,54067:0,54098:5.26953,54129:156.075,54191:-3.98499,54222:336.801,sddp_alpha_11_13=1000
o,13,12,sddp_ecut_11_13_1_37,3.77133e+11,53974:0,54005:-11.2847,54036:0,54067:0,54098:5.29454,54129:117.091,54191:-4.79544,54222:84.9866,sddp_alpha_11_12=1000
o,12,12,sddp_ecut_11_12_1_38,3.77148e+11,53974:0,54005:-11.2542,54036:0,54067:0,54098:5.33033,54129:87.8184,54191:-6.31505,54222:303.902,sddp_alpha_11_11=1000
o,11,12,sddp_ecut_11_11_1_39,3.77162e+11,53774:0,53805:-11.2267,53836:0,53867:0,53898:5.36454,53929:43.9092,53991:-6.31505,54022:116.75,sddp_alpha_11_10=1000
o,10,12,sddp_ecut_11_10_1_40,3.77178e+11,53774:0,53805:-11.1967,53836:0,53867:0,53898:5.39689,53929:16.4659,53991:-7.66161,54022:170.355,sddp_alpha_11_9=1000
o,9,12,sddp_ecut_11_9_1_41,3.77195e+11,53774:0,53805:-11.1659,53836:0,53867:0,53898:5.43008,53929:10.2912,53991:-8.25073,54022:126.904,sddp_alpha_11_8=1000
o,8,12,sddp_ecut_11_8_1_42,3.77211e+11,53774:0,53805:-11.1347,53836:0,53867:0,53898:5.47834,53929:6.43201,53991:-8.80303,54022:268.464,sddp_alpha_11_7=1000
o,7,12,sddp_ecut_11_7_1_43,3.77226e+11,53774:0,53805:-11.1065,53836:0,53867:0,53898:5.52078,53929:2.11933,53991:-9.32081,54022:195.397,sddp_alpha_11_6=1000
o,6,12,sddp_ecut_11_6_1_44,3.77243e+11,53774:0,53805:-11.0721,53836:0,53867:0,53898:5.57941,53929:3.50248,53991:-9.32081,54022:371.665,sddp_alpha_11_5=1000
o,5,12,sddp_ecut_11_5_1_45,3.77261e+11,53774:0,53805:-11.0362,53836:0,53867:0,53898:5.62535,53929:0.87562,53991:-9.32081,54022:301.495,sddp_alpha_11_4=1000
o,4,12,sddp_ecut_11_4_1_46,3.77279e+11,53774:0,53805:-11.0003,53836:0,53867:0,53898:5.67602,53929:0.293903,53991:-9.32081,54022:161.178,sddp_alpha_11_3=1000
o,3,12,sddp_ecut_11_3_1_47,3.77294e+11,53574:0,53605:-10.9652,53636:0,53667:0,53698:5.72241,53729:0.146951,53791:-10.3087,53822:177.069,sddp_alpha_11_2=1000
o,2,12,sddp_ecut_11_2_1_48,3.77308e+11,53574:0,53605:-10.92,53636:0,53667:0,53698:5.75283,53729:0.101029,53791:-12.0718,53822:432.613,sddp_alpha_11_1=1000
o,1,12,sddp_ecut_11_1_1_49,3.77325e+11,53574:0,53605:-10.8662,53636:0,53667:0,53698:5.78441,53729:0.0757719,53791:-12.4024,53822:647.088,sddp_alpha_11_0=1000
