# scale_objective=1000
type,phase,scene,name,rhs,dual,coefficients
o,35,1,sddp_ecut_0_35_0_15,1.18321e+10,,rsv_vol_1_51_35_350=447510,rsv_vol_6_51_35_350=335949,rsv_vol_21_51_35_350=226941,rsv_vol_28_51_35_350=194442,rsv_vol_37_51_35_350=260277,rsv_vol_63_51_35_350=19955.3,rsv_vol_65_51_35_350=19211.4,rsv_vol_67_51_35_350=21253.1,sddp_alpha_0_34=1000
o,34,1,sddp_ecut_0_34_0_16,1.23298e+10,,rsv_vol_1_51_34_340=452953,rsv_vol_6_51_34_340=320305,rsv_vol_21_51_34_340=207848,rsv_vol_28_51_34_340=184336,rsv_vol_37_51_34_340=260254,rsv_vol_63_51_34_340=18634.8,rsv_vol_65_51_34_340=6146.83,rsv_vol_67_51_34_340=25980.4,sddp_alpha_0_33=1000
o,33,1,sddp_ecut_0_33_0_17,1.29315e+10,,rsv_vol_1_51_33_330=457491,rsv_vol_6_51_33_330=325474,rsv_vol_21_51_33_330=210448,rsv_vol_28_51_33_330=184340,rsv_vol_37_51_33_330=260231,rsv_vol_63_51_33_330=16055.2,rsv_vol_65_51_33_330=5387.03,rsv_vol_67_51_33_330=24718,sddp_alpha_0_32=1000
o,32,1,sddp_ecut_0_32_0_18,1.36347e+10,,rsv_vol_1_51_32_320=461451,rsv_vol_6_51_32_320=329962,rsv_vol_21_51_32_320=221236,rsv_vol_28_51_32_320=184379,rsv_vol_37_51_32_320=260209,rsv_vol_63_51_32_320=13042.4,rsv_vol_65_51_32_320=8448.93,rsv_vol_67_51_32_320=24811.7,sddp_alpha_0_31=1000
o,31,1,sddp_ecut_0_31_0_19,1.44643e+10,,rsv_vol_1_51_31_310=465452,rsv_vol_6_51_31_310=334352,rsv_vol_21_51_31_310=222851,rsv_vol_28_51_31_310=184379,rsv_vol_37_51_31_310=260189,rsv_vol_63_51_31_310=13184.4,rsv_vol_65_51_31_310=11155.1,rsv_vol_67_51_31_310=25888.4,sddp_alpha_0_30=1000
o,30,1,sddp_ecut_0_30_0_20,1.535e+10,,rsv_vol_1_51_30_300=469027,rsv_vol_6_51_30_300=338284,rsv_vol_21_51_30_300=223415,rsv_vol_28_51_30_300=184379,rsv_vol_37_51_30_300=260170,rsv_vol_63_51_30_300=13263.1,rsv_vol_65_51_30_300=16792.8,rsv_vol_67_51_30_300=26810.5,sddp_alpha_0_29=1000
o,29,1,sddp_ecut_0_29_0_21,1.62561e+10,,rsv_vol_1_51_29_290=472429,rsv_vol_6_51_29_290=342003,rsv_vol_21_51_29_290=222025,rsv_vol_28_51_29_290=184379,rsv_vol_37_51_29_290=260152,rsv_vol_63_51_29_290=13589.9,rsv_vol_65_51_29_290=24066.3,rsv_vol_67_51_29_290=27637.8,sddp_alpha_0_28=1000
o,28,1,sddp_ecut_0_28_0_22,1.72533e+10,,rsv_vol_1_51_28_280=472606,rsv_vol_6_51_28_280=345951,rsv_vol_21_51_28_280=225673,rsv_vol_28_51_28_280=184379,rsv_vol_37_51_28_280=260133,rsv_vol_63_51_28_280=14218.7,rsv_vol_65_51_28_280=30489.4,rsv_vol_67_51_28_280=27681.9,sddp_alpha_0_27=1000
o,27,1,sddp_ecut_0_27_0_23,1.81836e+10,,rsv_vol_1_51_27_270=475866,rsv_vol_6_51_27_270=354074,rsv_vol_21_51_27_270=229550,rsv_vol_28_51_27_270=185533,rsv_vol_37_51_27_270=260115,rsv_vol_63_51_27_270=15262.9,rsv_vol_65_51_27_270=36266.7,rsv_vol_67_51_27_270=29315.2,sddp_alpha_0_26=1000
o,26,1,sddp_ecut_0_26_0_24,1.91336e+10,,rsv_vol_1_51_26_260=482643,rsv_vol_6_51_26_260=356894,rsv_vol_21_51_26_260=234133,rsv_vol_28_51_26_260=185542,rsv_vol_37_51_26_260=260097,rsv_vol_63_51_26_260=17261.4,rsv_vol_65_51_26_260=42516.6,rsv_vol_67_51_26_260=32662,sddp_alpha_0_25=1000
o,25,1,sddp_ecut_0_25_0_25,1.998e+10,,rsv_vol_1_51_25_250=530775,rsv_vol_6_51_25_250=356870,rsv_vol_21_51_25_250=243337,rsv_vol_28_51_25_250=185552,rsv_vol_37_51_25_250=260082,rsv_vol_63_51_25_250=20976.2,rsv_vol_65_51_25_250=48961.9,rsv_vol_67_51_25_250=38813.1,sddp_alpha_0_24=1000
o,24,1,sddp_ecut_0_24_0_26,2.08076e+10,,rsv_vol_1_51_24_240=530816,rsv_vol_6_51_24_240=328314,rsv_vol_21_51_24_240=227830,rsv_vol_28_51_24_240=185560,rsv_vol_37_51_24_240=260061,rsv_vol_63_51_24_240=20419.8,rsv_vol_65_51_24_240=33387.4,rsv_vol_67_51_24_240=29670.7,sddp_alpha_0_23=1000
o,23,1,sddp_ecut_0_23_0_27,2.14553e+10,,rsv_vol_1_51_23_230=530816,rsv_vol_6_51_23_230=255458,rsv_vol_21_51_23_230=170759,rsv_vol_28_51_23_230=144203,rsv_vol_37_51_23_230=260037,rsv_vol_63_51_23_230=19049.1,rsv_vol_65_51_23_230=7127.18,rsv_vol_67_51_23_230=19548.9,sddp_alpha_0_22=1000
o,22,1,sddp_ecut_0_22_0_28,2.16247e+10,,rsv_vol_1_51_22_220=530816,rsv_vol_6_51_22_220=255450,rsv_vol_21_51_22_220=161103,rsv_vol_28_51_22_220=144203,rsv_vol_37_51_22_220=260031,rsv_vol_63_51_22_220=19058.7,rsv_vol_65_51_22_220=1338.98,rsv_vol_67_51_22_220=21379.3,sddp_alpha_0_21=1000
o,21,1,sddp_ecut_0_21_0_29,2.17742e+10,,rsv_vol_1_51_21_210=530816,rsv_vol_6_51_21_210=255442,rsv_vol_21_51_21_210=162079,rsv_vol_28_51_21_210=144203,rsv_vol_37_51_21_210=260025,rsv_vol_63_51_21_210=19132.3,rsv_vol_65_51_21_210=795.573,rsv_vol_67_51_21_210=22468.2,sddp_alpha_0_20=1000
o,20,1,sddp_ecut_0_20_0_30,2.19405e+10,,rsv_vol_1_51_20_200=530816,rsv_vol_6_51_20_200=255433,rsv_vol_21_51_20_200=156562,rsv_vol_28_51_20_200=144204,rsv_vol_37_51_20_200=260019,rsv_vol_63_51_20_200=19220,rsv_vol_65_51_20_200=997.126,rsv_vol_67_51_20_200=23389.3,sddp_alpha_0_19=1000
o,19,1,sddp_ecut_0_19_0_31,2.20886e+10,,rsv_vol_1_51_19_190=530816,rsv_vol_6_51_19_190=263211,rsv_vol_21_51_19_190=157328,rsv_vol_28_51_19_190=144213,rsv_vol_37_51_19_190=260014,rsv_vol_63_51_19_190=19280.8,rsv_vol_65_51_19_190=806.711,rsv_vol_67_51_19_190=22702.3,sddp_alpha_0_18=1000
o,18,1,sddp_ecut_0_18_0_32,2.22765e+10,,rsv_vol_1_51_18_180=530816,rsv_vol_6_51_18_180=265392,rsv_vol_21_51_18_180=156766,rsv_vol_28_51_18_180=144223,rsv_vol_37_51_18_180=260007,rsv_vol_63_51_18_180=19289.9,rsv_vol_65_51_18_180=873.508,rsv_vol_67_51_18_180=21112.5,sddp_alpha_0_17=1000
o,17,1,sddp_ecut_0_17_0_33,2.24731e+10,,rsv_vol_1_51_17_170=530816,rsv_vol_6_51_17_170=272672,rsv_vol_21_51_17_170=166561,rsv_vol_28_51_17_170=144233,rsv_vol_37_51_17_170=260001,rsv_vol_63_51_17_170=19345.5,rsv_vol_65_51_17_170=965.933,rsv_vol_67_51_17_170=22849.5,sddp_alpha_0_16=1000
o,16,1,sddp_ecut_0_16_0_34,2.26808e+10,,rsv_vol_1_51_16_160=530816,rsv_vol_6_51_16_160=277539,rsv_vol_21_51_16_160=179297,rsv_vol_28_51_16_160=144242,rsv_vol_37_51_16_160=259995,rsv_vol_63_51_16_160=19386.9,rsv_vol_65_51_16_160=997.131,rsv_vol_67_51_16_160=23423,sddp_alpha_0_15=1000
o,15,1,sddp_ecut_0_15_0_35,2.28646e+10,,rsv_vol_1_51_15_150=530816,rsv_vol_6_51_15_150=277532,rsv_vol_21_51_15_150=178117,rsv_vol_28_51_15_150=144252,rsv_vol_37_51_15_150=259991,rsv_vol_63_51_15_150=18929.1,rsv_vol_65_51_15_150=859.56,rsv_vol_67_51_15_150=23715.2,sddp_alpha_0_14=1000
o,14,1,sddp_ecut_0_14_0_36,2.30923e+10,,rsv_vol_1_51_14_140=530816,rsv_vol_6_51_14_140=277527,rsv_vol_21_51_14_140=181237,rsv_vol_28_51_14_140=144262,rsv_vol_37_51_14_140=259985,rsv_vol_63_51_14_140=18580.9,rsv_vol_65_51_14_140=1079.55,rsv_vol_67_51_14_140=24634.6,sddp_alpha_0_13=1000
o,13,1,sddp_ecut_0_13_0_37,2.32908e+10,,rsv_vol_1_51_13_130=530816,rsv_vol_6_51_13_130=277521,rsv_vol_21_51_13_130=178089,rsv_vol_28_51_13_130=144272,rsv_vol_37_51_13_130=259981,rsv_vol_63_51_13_130=18051.7,rsv_vol_65_51_13_130=795.67,rsv_vol_67_51_13_130=22348.2,sddp_alpha_0_12=1000
o,12,1,sddp_ecut_0_12_0_38,2.35211e+10,,rsv_vol_1_51_12_120=530816,rsv_vol_6_51_12_120=277515,rsv_vol_21_51_12_120=178450,rsv_vol_28_51_12_120=144281,rsv_vol_37_51_12_120=259975,rsv_vol_63_51_12_120=16528.5,rsv_vol_65_51_12_120=1021.3,rsv_vol_67_51_12_120=23666.7,sddp_alpha_0_11=1000
o,11,1,sddp_ecut_0_11_0_39,2.37266e+10,,rsv_vol_1_51_11_110=530816,rsv_vol_6_51_11_110=277510,rsv_vol_21_51_11_110=181522,rsv_vol_28_51_11_110=144355,rsv_vol_37_51_11_110=259971,rsv_vol_63_51_11_110=15804.3,rsv_vol_65_51_11_110=926.004,rsv_vol_67_51_11_110=25305.4,sddp_alpha_0_10=1000
o,10,1,sddp_ecut_0_10_0_40,2.39732e+10,,rsv_vol_1_51_10_100=530816,rsv_vol_6_51_10_100=277504,rsv_vol_21_51_10_100=180561,rsv_vol_28_51_10_100=144437,rsv_vol_37_51_10_100=259965,rsv_vol_63_51_10_100=14865.4,rsv_vol_65_51_10_100=1033.47,rsv_vol_67_51_10_100=24011.2,sddp_alpha_0_9=1000
o,9,1,sddp_ecut_0_9_0_41,2.42164e+10,,rsv_vol_1_51_9_90=530816,rsv_vol_6_51_9_90=277498,rsv_vol_21_51_9_90=171059,rsv_vol_28_51_9_90=144478,rsv_vol_37_51_9_90=259960,rsv_vol_63_51_9_90=13159.5,rsv_vol_65_51_9_90=1066.65,rsv_vol_67_51_9_90=24525.4,sddp_alpha_0_8=1000
o,8,1,sddp_ecut_0_8_0_42,2.4473e+10,,rsv_vol_1_51_8_80=530816,rsv_vol_6_51_8_80=277493,rsv_vol_21_51_8_80=183858,rsv_vol_28_51_8_80=144576,rsv_vol_37_51_8_80=259955,rsv_vol_63_51_8_80=13606.1,rsv_vol_65_51_8_80=926.748,rsv_vol_67_51_8_80=17123.4,sddp_alpha_0_7=1000
o,7,1,sddp_ecut_0_7_0_43,2.46966e+10,,rsv_vol_1_51_7_70=530816,rsv_vol_6_51_7_70=277489,rsv_vol_21_51_7_70=184045,rsv_vol_28_51_7_70=144853,rsv_vol_37_51_7_70=259951,rsv_vol_63_51_7_70=14426.1,rsv_vol_65_51_7_70=927.44,rsv_vol_67_51_7_70=18019.4,sddp_alpha_0_6=1000
o,6,1,sddp_ecut_0_6_0_44,2.49709e+10,,rsv_vol_1_51_6_60=530816,rsv_vol_6_51_6_60=277485,rsv_vol_21_51_6_60=182758,rsv_vol_28_51_6_60=145064,rsv_vol_37_51_6_60=259946,rsv_vol_63_51_6_60=14825.4,rsv_vol_65_51_6_60=1271.08,rsv_vol_67_51_6_60=25241.1,sddp_alpha_0_5=1000
o,5,1,sddp_ecut_0_5_0_45,2.52404e+10,,rsv_vol_1_51_5_50=530816,rsv_vol_6_51_5_50=277480,rsv_vol_21_51_5_50=180796,rsv_vol_28_51_5_50=145412,rsv_vol_37_51_5_50=259941,rsv_vol_63_51_5_50=13979.7,rsv_vol_65_51_5_50=1005.56,rsv_vol_67_51_5_50=23694.5,sddp_alpha_0_4=1000
o,4,1,sddp_ecut_0_4_0_46,2.55115e+10,,rsv_vol_1_51_4_40=530816,rsv_vol_6_51_4_40=277475,rsv_vol_21_51_4_40=180806,rsv_vol_28_51_4_40=145867,rsv_vol_37_51_4_40=259936,rsv_vol_63_51_4_40=12937.8,rsv_vol_65_51_4_40=994.715,rsv_vol_67_51_4_40=23482.6,sddp_alpha_0_3=1000
o,3,1,sddp_ecut_0_3_0_47,2.57486e+10,,rsv_vol_1_51_3_30=530816,rsv_vol_6_51_3_30=277472,rsv_vol_21_51_3_30=185612,rsv_vol_28_51_3_30=146113,rsv_vol_37_51_3_30=259932,rsv_vol_63_51_3_30=13695.6,rsv_vol_65_51_3_30=945.787,rsv_vol_67_51_3_30=25211.4,sddp_alpha_0_2=1000
o,2,1,sddp_ecut_0_2_0_48,2.59574e+10,,rsv_vol_1_51_2_20=530816,rsv_vol_6_51_2_20=277469,rsv_vol_21_51_2_20=182670,rsv_vol_28_51_2_20=146113,rsv_vol_37_51_2_20=259928,rsv_vol_63_51_2_20=14071.1,rsv_vol_65_51_2_20=1232.05,rsv_vol_67_51_2_20=24715.4,sddp_alpha_0_1=1000
o,1,1,sddp_ecut_0_1_0_49,2.61889e+10,,rsv_vol_1_51_1_10=530816,rsv_vol_6_51_1_10=277465,rsv_vol_21_51_1_10=180310,rsv_vol_28_51_1_10=146113,rsv_vol_37_51_1_10=259922,rsv_vol_63_51_1_10=10643.9,rsv_vol_65_51_1_10=2815.56,rsv_vol_67_51_1_10=23869.3,sddp_alpha_0_0=1000
o,50,1,sddp_ecut_0_50_1_0,7.32018e+08,,rsv_vol_1_51_50_500=-0,rsv_vol_6_51_50_500=0.641104,rsv_vol_21_51_50_500=-0,rsv_vol_28_51_50_500=-0,rsv_vol_37_51_50_500=3.08524,rsv_vol_63_51_50_500=9680.31,rsv_vol_65_51_50_500=39745.7,rsv_vol_67_51_50_500=18254.7,sddp_alpha_0_49=1000
o,49,1,sddp_ecut_0_49_1_1,5.95697e+08,,rsv_vol_1_51_49_490=0,rsv_vol_6_51_49_490=-13.4621,rsv_vol_21_51_49_490=0,rsv_vol_28_51_49_490=0,rsv_vol_37_51_49_490=2.24435,rsv_vol_63_51_49_490=7654.11,rsv_vol_65_51_49_490=4857.81,rsv_vol_67_51_49_490=14051.4,sddp_alpha_0_48=1000
o,48,1,sddp_ecut_0_48_1_2,6.43583e+08,,rsv_vol_1_51_48_480=0,rsv_vol_6_51_48_480=-27.1383,rsv_vol_21_51_48_480=0,rsv_vol_28_51_48_480=0,rsv_vol_37_51_48_480=2.36298,rsv_vol_63_51_48_480=6556.11,rsv_vol_65_51_48_480=1158.09,rsv_vol_67_51_48_480=11807.5,sddp_alpha_0_47=1000
o,47,1,sddp_ecut_0_47_1_3,6.42631e+08,,rsv_vol_1_51_47_470=0,rsv_vol_6_51_47_470=-95.7414,rsv_vol_21_51_47_470=0,rsv_vol_28_51_47_470=0,rsv_vol_37_51_47_470=2.46075,rsv_vol_63_51_47_470=6845.37,rsv_vol_65_51_47_470=3772.76,rsv_vol_67_51_47_470=12534.6,sddp_alpha_0_46=1000
o,46,1,sddp_ecut_0_46_1_4,6.24669e+08,,rsv_vol_1_51_46_460=0,rsv_vol_6_51_46_460=-124.079,rsv_vol_21_51_46_460=0,rsv_vol_28_51_46_460=0,rsv_vol_37_51_46_460=2.26404,rsv_vol_63_51_46_460=7222.31,rsv_vol_65_51_46_460=3078.37,rsv_vol_67_51_46_460=14550.1,sddp_alpha_0_45=1000
o,45,1,sddp_ecut_0_45_1_5,6.92461e+08,,rsv_vol_1_51_45_450=0,rsv_vol_6_51_45_450=0,rsv_vol_21_51_45_450=0,rsv_vol_28_51_45_450=0,rsv_vol_37_51_45_450=2.87202,rsv_vol_63_51_45_450=7294.11,rsv_vol_65_51_45_450=2890.84,rsv_vol_67_51_45_450=14826.6,sddp_alpha_0_44=1000
o,44,1,sddp_ecut_0_44_1_6,6.98017e+08,,rsv_vol_1_51_44_440=0,rsv_vol_6_51_44_440=0,rsv_vol_21_51_44_440=0,rsv_vol_28_51_44_440=0,rsv_vol_37_51_44_440=2.70322,rsv_vol_63_51_44_440=7856.89,rsv_vol_65_51_44_440=3519.25,rsv_vol_67_51_44_440=14906.1,sddp_alpha_0_43=1000
o,43,1,sddp_ecut_0_43_1_7,7.80837e+08,,rsv_vol_1_51_43_430=0,rsv_vol_6_51_43_430=0,rsv_vol_21_51_43_430=0,rsv_vol_28_51_43_430=0,rsv_vol_37_51_43_430=2.33246,rsv_vol_63_51_43_430=7430.01,rsv_vol_65_51_43_430=4531.04,rsv_vol_67_51_43_430=15333.3,sddp_alpha_0_42=1000
o,42,1,sddp_ecut_0_42_1_8,8.36751e+08,,rsv_vol_1_51_42_420=0,rsv_vol_6_51_42_420=1.98959,rsv_vol_21_51_42_420=0,rsv_vol_28_51_42_420=0,rsv_vol_37_51_42_420=3.11241,rsv_vol_63_51_42_420=8565.99,rsv_vol_65_51_42_420=5719.42,rsv_vol_67_51_42_420=15937.2,sddp_alpha_0_41=1000
o,41,1,sddp_ecut_0_41_1_9,8.50616e+08,,rsv_vol_1_51_41_410=0,rsv_vol_6_51_41_410=-229.566,rsv_vol_21_51_41_410=0,rsv_vol_28_51_41_410=0,rsv_vol_37_51_41_410=4.40508,rsv_vol_63_51_41_410=8558.87,rsv_vol_65_51_41_410=10267,rsv_vol_67_51_41_410=17066.8,sddp_alpha_0_40=1000
o,40,1,sddp_fcut_0_40_1_10,7.73115e+09,,rsv_vol_1_51_40_400=207784,rsv_vol_6_51_40_400=138371,rsv_vol_21_51_40_400=61867.4,rsv_vol_28_51_40_400=31759.9,rsv_vol_37_51_40_400=134596,rsv_vol_63_51_40_400=9416.77,rsv_vol_65_51_40_400=12349.9,rsv_vol_67_51_40_400=10300.8,sddp_alpha_0_39=1000
o,39,1,sddp_fcut_0_39_1_11,8.0573e+09,,rsv_vol_1_51_39_390=186142,rsv_vol_6_51_39_390=107440,rsv_vol_21_51_39_390=22442.6,rsv_vol_28_51_39_390=-0,rsv_vol_37_51_39_390=139751,rsv_vol_63_51_39_390=9883.56,rsv_vol_65_51_39_390=17972.1,rsv_vol_67_51_39_390=11141.8,sddp_alpha_0_38=1000
o,38,1,sddp_fcut_0_38_1_12,9.23596e+09,,rsv_vol_1_51_38_380=401044,rsv_vol_6_51_38_380=266027,rsv_vol_21_51_38_380=108616,rsv_vol_28_51_38_380=59939.8,rsv_vol_37_51_38_380=252743,rsv_vol_63_51_38_380=18971.7,rsv_vol_65_51_38_380=39707.2,rsv_vol_67_51_38_380=28723.3,sddp_alpha_0_37=1000
o,37,1,sddp_fcut_0_37_1_13,9.36247e+09,,rsv_vol_1_51_37_370=278552,rsv_vol_6_51_37_370=186920,rsv_vol_21_51_37_370=84950.9,rsv_vol_28_51_37_370=56589.4,rsv_vol_37_51_37_370=165778,rsv_vol_63_51_37_370=12117.4,rsv_vol_65_51_37_370=41931.5,rsv_vol_67_51_37_370=14901.8,sddp_alpha_0_36=1000
o,36,1,sddp_fcut_0_36_1_14,1.00711e+10,,rsv_vol_1_51_36_360=318160,rsv_vol_6_51_36_360=236416,rsv_vol_21_51_36_360=148050,rsv_vol_28_51_36_360=126672,rsv_vol_37_51_36_360=143510,rsv_vol_63_51_36_360=10446.1,rsv_vol_65_51_36_360=43746.3,rsv_vol_67_51_36_360=11559.4,sddp_alpha_0_35=1000
o,35,1,sddp_ecut_0_35_1_15,7.39715e+08,,rsv_vol_1_51_35_350=0,rsv_vol_6_51_35_350=-15.0451,rsv_vol_21_51_35_350=0,rsv_vol_28_51_35_350=0,rsv_vol_37_51_35_350=2.27179,rsv_vol_63_51_35_350=8329.43,rsv_vol_65_51_35_350=5353.43,rsv_vol_67_51_35_350=14048.2,sddp_alpha_0_34=1000
o,34,1,sddp_ecut_0_34_1_16,7.19209e+08,,rsv_vol_1_51_34_340=0,rsv_vol_6_51_34_340=-24.2643,rsv_vol_21_51_34_340=0,rsv_vol_28_51_34_340=0,rsv_vol_37_51_34_340=2.44027,rsv_vol_63_51_34_340=9135.9,rsv_vol_65_51_34_340=5803.41,rsv_vol_67_51_34_340=15681.6,sddp_alpha_0_33=1000
o,33,1,sddp_fcut_0_33_1_17,1.08929e+10,,rsv_vol_1_51_33_330=136902,rsv_vol_6_51_33_330=76340.2,rsv_vol_21_51_33_330=39699.4,rsv_vol_28_51_33_330=25426,rsv_vol_37_51_33_330=-0,rsv_vol_63_51_33_330=8497.95,rsv_vol_65_51_33_330=14998.5,rsv_vol_67_51_33_330=5630.73,sddp_alpha_0_32=1000
o,32,1,sddp_fcut_0_32_1_18,1.19968e+10,,rsv_vol_1_51_32_320=186662,rsv_vol_6_51_32_320=115190,rsv_vol_21_51_32_320=45117.2,rsv_vol_28_51_32_320=29418.8,rsv_vol_37_51_32_320=116325,rsv_vol_63_51_32_320=8521.09,rsv_vol_65_51_32_320=15046.8,rsv_vol_67_51_32_320=7030.92,sddp_alpha_0_31=1000
o,31,1,sddp_fcut_0_31_1_19,1.28932e+10,,rsv_vol_1_51_31_310=211635,rsv_vol_6_51_31_310=133238,rsv_vol_21_51_31_310=62371.2,rsv_vol_28_51_31_310=31748.4,rsv_vol_37_51_31_310=133479,rsv_vol_63_51_31_310=9783.65,rsv_vol_65_51_31_310=19139.4,rsv_vol_67_51_31_310=9726.39,sddp_alpha_0_30=1000
