# scale_objective=1000
type,phase,scene,name,rhs,coefficients
o,15,1,sddp_fcut_0_15_1_35,2.37569e+08,27964:43068.1,27995:1.57563,28026:43068.1,28057:15191.3,28088:0.438985,28119:9426.48,28181:31654.8,28212:12047.8,sddp_alpha_0_14=1000
o,14,1,sddp_fcut_0_14_1_36,2.94205e+08,27964:95903.4,27995:4.86995,28026:58653.1,28057:29443.6,28088:0.789862,28119:9877.14,28181:44990.8,28212:20184.1,sddp_alpha_0_13=1000
o,13,1,sddp_fcut_0_13_1_37,2.58982e+08,27964:101256,27995:4.09125,28026:56423.3,28057:28324.2,28088:0.665614,28119:9501.65,28181:43280.4,28212:19416.8,sddp_alpha_0_12=1000
o,12,1,sddp_fcut_0_12_1_38,2.886e+08,27964:101256,27995:4.7564,28026:56423.3,28057:28324.2,28088:0.715397,28119:9501.65,28181:40008.3,28212:17948.8,sddp_alpha_0_11=1000
o,11,1,sddp_fcut_0_11_1_39,2.61779e+08,27944:105257,27975:4.25982,28006:58653.1,28037:29443.6,28068:0.688983,28099:9877.14,28161:44990.8,28192:20184.1,sddp_alpha_0_10=1000
o,10,1,sddp_fcut_0_10_1_40,3.0013e+08,27944:77341.7,27975:3.45057,28006:55798.3,28037:28010.5,28068:0.732519,28099:9396.4,28161:42801,28192:19201.7,sddp_alpha_0_9=1000
o,9,1,sddp_fcut_0_9_1_41,3.05582e+08,27944:80321.6,27975:7.794,28006:57948.2,28037:29089.7,28068:1.19841,28099:9758.43,28161:44450.1,28192:19941.5,sddp_alpha_0_8=1000
o,8,1,sddp_fcut_0_8_1_42,3.00227e+08,27944:102063,27975:7.84539,28006:56873.2,28037:28550.1,28068:1.03685,28099:9577.42,28161:36783.4,28192:12729.5,sddp_alpha_0_7=1000
o,7,1,sddp_fcut_0_7_1_43,2.73393e+08,27944:108201,27975:9.2098,28006:60293.4,28037:30267,28068:1.09528,28099:10153.4,28161:38995.5,28192:13495,sddp_alpha_0_6=1000
o,6,1,sddp_fcut_0_6_1_44,2.99e+08,27944:-0,27975:0.634279,28006:-0,28037:-0,28068:0.793019,28099:9322.04,28161:38858.4,28192:14945.9,sddp_alpha_0_5=1000
o,5,1,sddp_fcut_0_5_1_45,2.98724e+08,27944:-0,27975:0.673633,28006:-0,28037:-0,28068:0.810087,28099:-0,28161:43369,28192:19456.5,sddp_alpha_0_4=1000
o,4,1,sddp_fcut_0_4_1_46,2.8094e+08,27944:-0,27975:0.671926,28006:-0,28037:-0,28068:0.741429,28099:-0,28161:0.134424,28192:13161.7,sddp_alpha_0_3=1000
o,3,1,sddp_fcut_0_3_1_47,2.494e+08,27924:-0,27955:0.645569,27986:-0,28017:-0,28048:0.833676,28079:-0,28141:-0,28172:14021.5,sddp_alpha_0_2=1000
o,2,1,sddp_fcut_0_2_1_48,2.22718e+08,27924:-0,27955:-0,27986:-0,28017:-0,28048:0.446446,28079:-0,28141:-0,28172:13711.1,sddp_alpha_0_1=1000
o,1,1,sddp_fcut_0_1_1_49,2.61341e+08,27924:-0,27955:-0,27986:-0,28017:-0,28048:0.528247,28079:-0,28141:-0,28172:13288.9,sddp_alpha_0_0=1000
o,50,1,sddp_fcut_0_50_2_0,1.00909e+09,28054:-0,28085:-0,28116:-0,28147:-0,28178:-0,28209:-0,28271:-0,28302:-0,sddp_alpha_0_49=1000
o,49,1,sddp_ecut_0_49_2_1,2.6855e+09,28054:-0,28085:-0,28116:-0,28147:-0,28178:1.71374,28209:7867.34,28271:-0,28302:16111.1,sddp_alpha_0_48=1000
o,48,1,sddp_ecut_0_48_2_2,3.32793e+09,28054:-0,28085:-0,28116:-0,28147:-0,28178:4.37438,28209:7741.38,28271:-0,28302:14556.9,sddp_alpha_0_47=1000
o,47,1,sddp_ecut_0_47_2_3,3.96374e+09,28054:-0,28085:-218.838,28116:-0,28147:-0,28178:4.47843,28209:7827.74,28271:-0,28302:0.722971,sddp_alpha_0_46=1000
o,46,1,sddp_ecut_0_46_2_4,4.57459e+09,28054:-0,28085:-220.584,28116:-0,28147:-0,28178:4.84075,28209:8928.54,28271:-0,28302:0.918278,sddp_alpha_0_45=1000
o,45,1,sddp_ecut_0_45_2_5,5.24833e+09,28054:-0,28085:-220.489,28116:-0,28147:-0,28178:5.99453,28209:9021.05,28271:-222.39,28302:1.04749,sddp_alpha_0_44=1000
o,44,1,sddp_ecut_0_44_2_6,5.92191e+09,28054:-0,28085:-220.397,28116:-0,28147:-0,28178:6.88927,28209:8398.09,28271:-222.39,28302:1.24757,sddp_alpha_0_43=1000
o,43,1,sddp_ecut_0_43_2_7,6.67959e+09,28054:-0,28085:-220.302,28116:-0,28147:-0,28178:8.70477,28209:8842.42,28271:-222.39,28302:8754.46,sddp_alpha_0_42=1000
o,42,1,sddp_ecut_0_42_2_8,7.49654e+09,28004:-0,28035:-217.893,28066:-0,28097:-0,28128:11.8378,28159:8850.63,28221:-222.39,28252:18124.8,sddp_alpha_0_41=1000
o,41,1,sddp_ecut_0_41_2_9,8.31355e+09,28004:-0,28035:-217.802,28066:-0,28097:-0,28128:14.1819,28159:8893.63,28221:4.25859,28252:15304.4,sddp_alpha_0_40=1000
o,40,1,sddp_ecut_0_40_2_10,9.14356e+09,28004:3.58046,28035:-217.706,28066:3.58046,28097:-0,28128:18.8353,28159:8964.55,28221:5.39416,28252:15568.8,sddp_alpha_0_39=1000
o,39,1,sddp_ecut_0_39_2_11,9.8916e+09,28004:3.58046,28035:-217.614,28066:3.58046,28097:-0,28128:21.2969,28159:9050.05,28221:5.39416,28252:15692.9,sddp_alpha_0_38=1000
o,38,1,sddp_ecut_0_38_2_12,1.06338e+10,28004:3.58046,28035:-217.519,28066:3.58046,28097:-0,28128:24.4139,28159:9122.22,28221:5.39416,28252:-235.104,sddp_alpha_0_37=1000
o,37,1,sddp_ecut_0_37_2_13,1.12633e+10,28004:3.58046,28035:-217.433,28066:3.58046,28097:-0,28128:26.6431,28159:9122.22,28221:5.39416,28252:18629.6,sddp_alpha_0_36=1000
o,36,1,sddp_ecut_0_36_2_14,1.19615e+10,28004:3.58046,28035:-217.338,28066:3.58046,28097:-0,28128:28.9388,28159:8628.49,28221:5.39416,28252:16071.3,sddp_alpha_0_35=1000
o,35,1,sddp_ecut_0_35_2_15,1.26927e+10,28004:3.58046,28035:-217.244,28066:3.58046,28097:-0,28128:29.0385,28159:8672.92,28221:5.39416,28252:4.39786,sddp_alpha_0_34=1000
o,34,1,sddp_ecut_0_34_2_16,1.3399e+10,28004:3.58046,28035:-242.643,28066:-0,28097:-0,28128:29.3352,28159:9559.39,28221:-0,28252:4.3597,sddp_alpha_0_33=1000
o,33,1,sddp_ecut_0_33_2_17,1.4173e+10,28004:3.58046,28035:-242.538,28066:-0,28097:-0,28128:30.3295,28159:9187.98,28221:-0,28252:5.87071,sddp_alpha_0_32=1000
o,32,1,sddp_ecut_0_32_2_18,1.4942e+10,28004:3.58046,28035:-242.436,28066:3.58046,28097:-0,28128:31.3021,28159:2.34635,28221:-0,28252:6.07127,sddp_alpha_0_31=1000
o,31,1,sddp_ecut_0_31_2_19,1.58122e+10,28004:3.58046,28035:-240.021,28066:3.58046,28097:-0,28128:33.4295,28159:-0,28221:-0,28252:9629.9,sddp_alpha_0_30=1000
o,30,1,sddp_ecut_0_30_2_20,1.67527e+10,28004:7.7203,28035:-237.224,28066:7.7203,28097:-0,28128:36.6921,28159:9988.27,28221:-0,28252:17903.4,sddp_alpha_0_29=1000
o,29,1,sddp_ecut_0_29_2_21,1.77084e+10,28004:7.7203,28035:-233.915,28066:7.7203,28097:-0,28128:38.33,28159:10067.4,28221:11614.4,28252:-252.525,sddp_alpha_0_28=1000
o,28,1,sddp_ecut_0_28_2_22,1.87286e+10,28004:7.7203,28035:-233.81,28066:7.7203,28097:-0,28128:46.0424,28159:10067.4,28221:23946.2,28252:-254.539,sddp_alpha_0_27=1000
o,27,1,sddp_ecut_0_27_2_23,1.96422e+10,28004:7.7203,28035:-233.713,28066:-0,28097:-0,28128:47.4059,28159:9896.28,28221:23946.2,28252:46.5981,sddp_alpha_0_26=1000
o,26,1,sddp_fcut_0_26_2_24,2.05953e+10,28004:234130,28035:36713.3,28066:25258,28097:25258,28128:98.4474,28159:11184.2,28221:50974.2,28252:24005.1,sddp_alpha_0_25=1000
o,25,1,sddp_fcut_0_25_2_25,1.8092e+09,28004:185912,28035:32.0768,28066:30143.3,28097:30141.6,28128:10.9197,28159:10819,28221:47931.3,28252:22155.7,sddp_alpha_0_24=1000
o,24,1,sddp_fcut_0_24_2_26,1.71843e+09,27974:278294,28005:58.3448,28036:28118.8,28067:28118.8,28098:11.1119,28129:10171.1,28191:40702.2,28222:18324.8,sddp_alpha_0_23=1000
o,23,1,sddp_fcut_0_23_2_27,1.73576e+09,27964:182878,27995:-231.981,28026:59855.6,28057:31286.7,28088:5.11206,28119:9741.33,28181:23070.4,28212:10261.6,sddp_alpha_0_22=1000
o,22,1,sddp_fcut_0_22_2_28,1.0763e+09,27964:11649.4,27995:-263.951,28026:4221.93,28057:4221.93,28088:2.02156,28119:9485.16,28181:8379.34,28212:3801.72,sddp_alpha_0_21=1000
o,21,1,sddp_fcut_0_21_2_29,4.2229e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.257634,28119:9476.44,28181:-0,28212:-0,sddp_alpha_0_20=1000
o,20,1,sddp_fcut_0_20_2_30,4.21477e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.20385,28119:9491.25,28181:-266.963,28212:-0,sddp_alpha_0_19=1000
o,19,1,sddp_fcut_0_19_2_31,4.20136e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.205964,28119:9476.44,28181:-266.963,28212:-0,sddp_alpha_0_18=1000
o,18,1,sddp_fcut_0_18_2_32,4.36897e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.322397,28119:9496.52,28181:-0,28212:-0,sddp_alpha_0_17=1000
o,17,1,sddp_fcut_0_17_2_33,4.55694e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.77188,28119:9426.48,28181:-0,28212:-0.15386,sddp_alpha_0_16=1000
o,16,1,sddp_fcut_0_16_2_34,4.68201e+08,27964:8834.81,27995:0.0983355,28026:-0,28057:-0,28088:0.659633,28119:9329.3,28181:-0,28212:-0.0994257,sddp_alpha_0_15=1000
o,15,1,sddp_fcut_0_15_2_35,4.30702e+08,27964:44477.6,27995:2.09424,28026:-0,28057:-0,28088:0.728753,28119:9426.48,28181:-0,28212:-269.092,sddp_alpha_0_14=1000
o,14,1,sddp_fcut_0_14_2_36,4.51407e+08,27964:43068.1,27995:5.08229,28026:43068.1,28057:15191.3,28088:1.0985,28119:9426.48,28181:0.251144,28212:0.114697,sddp_alpha_0_13=1000
o,13,1,sddp_fcut_0_13_2_37,4.72462e+08,27964:95903.4,27995:11.6505,28026:58170.3,28057:29443.6,28088:1.45694,28119:9877.14,28181:11109.9,28212:11109.9,sddp_alpha_0_12=1000
o,12,1,sddp_fcut_0_12_2_38,5.04292e+08,27964:101256,27995:12.315,28026:56437.1,28057:28324.2,28088:1.46621,28119:9501.65,28181:40949.2,28212:18663.7,sddp_alpha_0_11=1000
o,11,1,sddp_fcut_0_11_2_39,5.07377e+08,27944:101256,27975:11.7198,28006:56857.8,28037:28324.2,28068:1.36499,28099:9501.65,28161:40008.3,28192:18290.3,sddp_alpha_0_10=1000
o,10,1,sddp_fcut_0_10_2_40,5.2133e+08,27944:105257,27975:12.7215,28006:59048.4,28037:29443.6,28068:1.9149,28099:9877.14,28161:44990.8,28192:20457.3,sddp_alpha_0_9=1000
o,9,1,sddp_fcut_0_9_2_41,5.66113e+08,27944:77341.7,27975:11.747,28006:56346.9,28037:28010.5,28068:1.95797,28099:9396.4,28161:42801,28192:19580.8,sddp_alpha_0_8=1000
o,8,1,sddp_fcut_0_8_2_42,5.67451e+08,27944:80321.6,27975:17.3157,28006:59116.1,28037:29089.7,28068:2.45925,28099:7465.71,28161:44450.1,28192:19043.6,sddp_alpha_0_7=1000
o,7,1,sddp_fcut_0_7_2_43,5.35103e+08,27944:102063,27975:17.411,28006:57559.8,28037:28550.1,28068:2.13606,28099:8012.84,28161:36783.4,28192:13038.1,sddp_alpha_0_6=1000
o,6,1,sddp_fcut_0_6_2_44,5.55302e+08,27944:108201,27975:20.6622,28006:59493.3,28037:30306.6,28068:2.3536,28099:8961.66,28161:38995.5,28192:17861,sddp_alpha_0_5=1000
o,5,1,sddp_fcut_0_5_2_45,5.76933e+08,27944:-0,27975:1.42842,28006:-0,28037:-0,28068:1.78519,28099:9322.04,28161:38858.4,28192:17750.3,sddp_alpha_0_4=1000
o,4,1,sddp_fcut_0_4_2_46,5.81515e+08,27944:-0,27975:1.66989,28006:-0,28037:-0,28068:2.09672,28099:-0,28161:43369,28192:18835.5,sddp_alpha_0_3=1000
o,3,1,sddp_fcut_0_3_2_47,5.29468e+08,27924:-0,27955:1.31743,27986:-0,28017:-0,28048:1.57509,28079:-0,28141:0.134424,28172:13117.6,sddp_alpha_0_2=1000
o,2,1,sddp_fcut_0_2_2_48,4.71404e+08,27924:-0,27955:0.645526,27986:-0,28017:-0,28048:1.2801,28079:-0,28141:-0,28172:13711.1,sddp_alpha_0_1=1000
o,1,1,sddp_fcut_0_1_2_49,4.83325e+08,27924:-0,27955:-0,27986:-0,28017:-0,28048:0.974681,28079:-0,28141:-0,28172:13288.9,sddp_alpha_0_0=1000
o,50,1,sddp_fcut_0_50_3_0,2.5738e+09,28054:-0,28085:-0,28116:-0,28147:-0,28178:-0,28209:-0,28271:-0,28302:-0,sddp_alpha_0_49=1000
o,49,1,sddp_ecut_0_49_3_1,3.17072e+09,28054:36207.9,28085:2544.4,28116:28041.8,28147:2540.76,28178:2.36517,28209:8813.29,28271:14441.7,28302:17621.5,sddp_alpha_0_48=1000
o,48,1,sddp_ecut_0_48_3_2,3.81865e+09,28054:36207.9,28085:2549.87,28116:25578.1,28147:2540.76,28178:5.60379,28209:8813.29,28271:14441.7,28302:15919.1,sddp_alpha_0_47=1000
o,47,1,sddp_ecut_0_47_3_3,4.45596e+09,28054:60112.9,28085:2552.48,28116:14813.6,28147:2540.76,28178:6.70201,28209:8813.29,28271:20202.5,28302:8480.69,sddp_alpha_0_46=1000
o,46,1,sddp_ecut_0_46_3_4,5.05283e+09,28054:60112.9,28085:2552.47,28116:2540.76,28147:2540.76,28178:8.03431,28209:9025.81,28271:20202.5,28302:10068,sddp_alpha_0_45=1000
o,45,1,sddp_ecut_0_45_3_5,5.71685e+09,28054:88879.5,28085:50868.7,28116:16158.1,28147:2540.76,28178:9.92334,28209:9111.46,28271:20202.5,28302:14907.9,sddp_alpha_0_44=1000
o,44,1,sddp_ecut_0_44_3_6,6.40855e+09,28054:179349,28085:125841,28116:51734,28147:26037.8,28178:12.1595,28209:9090.71,28271:36035.8,28302:15054.3,sddp_alpha_0_43=1000
o,43,1,sddp_ecut_0_43_3_7,7.1554e+09,28054:181688,28085:127413,28116:52256,28147:26194,28178:14.906,28209:8843.12,28271:42734.8,28302:18009.2,sddp_alpha_0_42=1000
o,42,1,sddp_ecut_0_42_3_8,7.99785e+09,28004:186082,28035:127394,28066:61751.3,28097:33567.9,28128:19.5967,28159:9510.03,28221:44986.7,28252:19475.1,sddp_alpha_0_41=1000
o,41,1,sddp_ecut_0_41_3_9,8.86642e+09,28004:209836,28035:129749,28066:63112,28097:33567.9,28128:24.7155,28159:9969.14,28221:46490.8,28252:20415.3,sddp_alpha_0_40=1000
o,40,1,sddp_ecut_0_40_3_10,9.76308e+09,28004:218369,28035:129740,28066:64542,28097:33567.9,28128:33.5343,28159:10451.7,28221:49223,28252:21403.5,sddp_alpha_0_39=1000
o,39,1,sddp_ecut_0_39_3_11,1.05584e+10,28004:218369,28035:129722,28066:64542,28097:33567.9,28128:37.0801,28159:10451.7,28221:49592.5,28252:21403.5,sddp_alpha_0_38=1000
o,38,1,sddp_ecut_0_38_3_12,1.1345e+10,28004:218369,28035:129703,28066:64653.8,28097:33567.9,28128:40.7787,28159:10739.3,28221:49592.5,28252:21480.7,sddp_alpha_0_37=1000
o,37,1,sddp_ecut_0_37_3_13,1.19843e+10,28004:218369,28035:33573,28066:64107.8,28097:33567.9,28128:43.9383,28159:10593.7,28221:49592.5,28252:21103.5,sddp_alpha_0_36=1000
o,36,1,sddp_ecut_0_36_3_14,1.26899e+10,28004:218369,28035:33200.4,28066:61593.7,28097:33191.2,28128:48.8331,28159:10048.1,28221:46813.3,28252:19626.4,sddp_alpha_0_35=1000
o,35,1,sddp_ecut_0_35_3_15,1.33376e+10,28004:218369,28035:3137.67,28066:20364.8,28097:3136.02,28128:50.2173,28159:9057.99,28221:28471.1,28252:11905.3,sddp_alpha_0_34=1000
o,34,1,sddp_ecut_0_34_3_16,1.39941e+10,28004:218369,28035:-0,28066:-0,28097:-0,28128:50.7822,28159:9659.65,28221:-0,28252:5791.15,sddp_alpha_0_33=1000
o,33,1,sddp_ecut_0_33_3_17,1.47663e+10,28004:218369,28035:-0,28066:-0,28097:-0,28128:52.3641,28159:9659.65,28221:-0,28252:9478.14,sddp_alpha_0_32=1000
o,32,1,sddp_ecut_0_32_3_18,1.55465e+10,28004:218369,28035:106212,28066:27344.2,28097:-0,28128:53.6775,28159:9673.71,28221:-0,28252:9553.72,sddp_alpha_0_31=1000
o,31,1,sddp_ecut_0_31_3_19,1.64244e+10,28004:218369,28035:113575,28066:29243.4,28097:-0,28128:55.938,28159:10285,28221:-0,28252:16539,sddp_alpha_0_30=1000
o,30,1,sddp_ecut_0_30_3_20,1.73956e+10,28004:218369,28035:113554,28066:30725.2,28097:-0,28128:60.6047,28159:10381.7,28221:50503.6,28252:21231.4,sddp_alpha_0_29=1000
o,29,1,sddp_ecut_0_29_3_21,1.83776e+10,28004:218369,28035:113540,28066:31780,28097:-0,28128:62.8695,28159:10723.6,28221:50503.6,28252:21960.3,sddp_alpha_0_28=1000
o,28,1,sddp_ecut_0_28_3_22,1.94182e+10,28004:218369,28035:113525,28066:33074.8,28097:-0,28128:71.352,28159:11268.1,28221:52561.2,28252:22855,sddp_alpha_0_27=1000
o,27,1,sddp_ecut_0_27_3_23,2.03384e+10,28004:218369,28035:113500,28066:29776.3,28097:-0,28128:72.863,28159:11268.1,28221:53657.6,28252:23892.3,sddp_alpha_0_26=1000
o,26,1,sddp_fcut_0_26_3_24,2.05766e+10,28004:7.7203,28035:-233.612,28066:-0,28097:-0,28128:52.404,28159:9933.31,28221:41402.4,28252:20294.5,sddp_alpha_0_25=1000
o,25,1,sddp_fcut_0_25_3_25,2.14342e+10,28004:234130,28035:36730.3,28066:58387.9,28097:25258,28128:104.178,28159:11449.9,28221:50974.2,28252:22893.2,sddp_alpha_0_24=1000
o,24,1,sddp_fcut_0_24_3_26,2.68918e+09,27974:185912,28005:60.2037,28036:43416.8,28067:30141.6,28098:15.7943,28129:10819,28191:47931.3,28222:19826.8,sddp_alpha_0_23=1000
o,23,1,sddp_fcut_0_23_3_27,2.55411e+09,27964:278294,27995:82.6063,28026:54925.9,28057:28118.8,28088:12.9592,28119:10171.1,28181:40702.2,28212:16862.4,sddp_alpha_0_22=1000
o,22,1,sddp_fcut_0_22_3_28,1.94518e+09,27964:182878,27995:-228.467,28026:31286.7,28057:31286.7,28088:5.58494,28119:9935.42,28181:23070.4,28212:10343.5,sddp_alpha_0_21=1000
o,21,1,sddp_fcut_0_21_3_29,1.27111e+09,27964:11649.4,27995:-263.514,28026:4221.93,28057:4221.93,28088:2.24516,28119:9935.42,28181:8379.34,28212:9653.9,sddp_alpha_0_20=1000
o,20,1,sddp_fcut_0_20_3_30,6.45516e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.345411,28119:9890.47,28181:-0,28212:0.0383203,sddp_alpha_0_19=1000
o,19,1,sddp_fcut_0_19_3_31,6.16709e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.331863,28119:9909.71,28181:-266.963,28212:6727.46,sddp_alpha_0_18=1000
o,18,1,sddp_fcut_0_18_3_32,6.59845e+08,27964:-0,27995:-0,28026:-0,28057:-0,28088:0.400341,28119:9755.53,28181:-266.963,28212:0.0385867,sddp_alpha_0_17=1000
o,17,1,sddp_fcut_0_17_3_33,6.76928e+08,27964:8834.81,27995:-0,28026:-0,28057:-0,28088:0.54898,28119:9633.64,28181:-0,28212:0.0554922,sddp_alpha_0_16=1000
