# Archivo de mantenimientos embalses (plpmanem.dat)
# Numero de embalses con mantenimientos
 1 
# Nombre del embalse
'ELTORO'
#   Numero de Etapas con mantenimiento
   216
#   Mes   Etapa     VolMin     VolMax
     00     131  0.1417893  0.5585888
     00     132  0.1417893  0.5585888
     00     133  0.1417893  0.5585888
     00     134  0.1417893  0.5585888
     00     135  0.1417893  0.5585888
     00     136  0.1417893  0.5585888
     00     137  0.1417893  0.5585888
     00     138  0.1417893  0.5585888
     00     139  0.1417893  0.5585888
     00     140  0.1417893  0.5585888
     00     141  0.1417893  0.5585888
     00     142  0.1417893  0.5585888
     00     143  0.1417893  0.5585888
     00     144  0.1417893  0.5585888
     00     145  0.1417893  0.5585888
     00     146  0.1417893  0.5585888
     00     147  0.1417893  0.5585888
     00     148  0.1417893  0.5585888
     00     149  0.1417893  0.5585888
     00     150  0.1417893  0.5585888
     00     151  0.1417893  0.5585888
     00     152  0.1417893  0.5585888
     00     153  0.1417893  0.5585888
     00     154  0.1417893  0.5585888
     00     155  0.1417893  0.5585888
     00     156  0.1417893  0.5585888
     00     157  0.1417893  0.5585888
     00     158  0.1417893  0.5585888
     00     159  0.1417893  0.5585888
     00     160  0.1417893  0.5585888
     00     161  0.1417893  0.5585888
     00     162  0.1417893  0.5585888
     00     163  0.1417893  0.5585888
     00     164  0.1417893  0.5585888
     00     165  0.1417893  0.5585888
     00     166  0.1417893  0.5585888
     00     167  0.1417893  0.5585888
     00     168  0.1417893  0.5585888
     00     169  0.1417893  0.5585888
     00     170  0.1417893  0.5585888
     00     171  0.1417893  0.5585888
     00     172  0.1417893  0.5585888
     00     173  0.1417893  0.5585888
     00     174  0.1417893  0.5585888
     00     175  0.1417893  0.5585888
     00     176  0.1417893  0.5585888
     00     177  0.1417893  0.5585888
     00     178  0.1417893  0.5585888
     00     179  0.1417893  0.5585888
     00     180  0.1417893  0.5585888
     00     181  0.1417893  0.5585888
     00     182  0.1417893  0.5585888
     00     183  0.1417893  0.5585888
     00     184  0.1417893  0.5585888
     00     185  0.1417893  0.5585888
     00     186  0.1417893  0.5585888
     00     187  0.1417893  0.5585888
     00     188  0.1417893  0.5585888
     00     189  0.1417893  0.5585888
     00     190  0.1417893  0.5585888
     00     191  0.1417893  0.5585888
     00     192  0.1417893  0.5585888
     00     193  0.1417893  0.5585888
     00     194  0.1417893  0.5585888
     00     195  0.1417893  0.5585888
     00     196  0.1417893  0.5585888
     00     197  0.1417893  0.5585888
     00     198  0.1417893  0.5585888
     00     199  0.1417893  0.5585888
     00     200  0.1417893  0.5585888
     00     201  0.1417893  0.5585888
     00     202  0.1417893  0.5585888
     00     203  0.1417893  0.5585888
     00     204  0.1417893  0.5585888
     00     205  0.1417893  0.5585888
     00     206  0.1417893  0.5585888
     00     207  0.1417893  0.5585888
     00     208  0.1417893  0.5585888
     00     209  0.1417893  0.5585888
     00     210  0.1417893  0.5585888
     00     211  0.1417893  0.5585888
     00     212  0.1417893  0.5585888
     00     213  0.1417893  0.5585888
     00     214  0.1417893  0.5585888
     00     215  0.1417893  0.5585888
     00     216  0.1417893  0.5585888
