# Archivo de caudales por etapa
# Numero de simulaciones y etapas con caudales
      28     276
# Mes   Etapa  SimulInd(1,...,NSimul)
   011   083   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06
   012   084   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06
   001   085   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   002   086   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   003   087   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   004   088   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   005   089   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   006   090   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   007   091   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   008   092   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   009   093   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   010   094   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   011   095   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   012   096   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07
   001   097   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   002   098   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   003   099   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   004   100   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   005   101   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   006   102   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   007   103   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   008   104   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   009   105   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   010   106   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   011   107   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   012   108   09   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08
   001   109   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   002   110   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   003   111   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   004   112   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   005   113   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   006   114   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   007   115   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   008   116   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   009   117   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   010   118   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   011   119   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   012   120   10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09
   001   121   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10
