#Numero, Nombre, Tipo, Empresa, Barra
 257,SAN_PEDRO_2_EO                                  ,T,   0,   1,
 258,LOS_CURUROS_EO                                  ,T,   0,   1,
 259,PUNTA_PALMERAS_EO                               ,T,   0,   1,
 260,SAN_GABRIEL_EO                                  ,T,   0,   1,
 261,EL_ARREBOL_EO                                   ,T,   0,   1,
 262,TALTAL_EO                                       ,T,   0,   1,
 263,EL_NOGAL_EO                                     ,T,   0,   1,
 264,TOLPAN_SUR_EO                                   ,T,   0,   1,
 265,CABO_LEONES_2_EO                                ,T,   0,   1,
 266,CABO_LEONES_3_EO                                ,T,   0,   1,
 267,TCHAMMA_EO                                      ,T,   0,   1,
 268,NEGRETE_EO                                      ,T,   0,   1,
 269,CALAMA_EO                                       ,T,   0,   1,
 270,MESAMAVIDA_EO                                   ,T,   0,   1,
 271,CERRO_TIGRE_EO                                  ,T,   0,   1,
 272,MALLECO_SUR_EO                                  ,T,   0,   1,
 273,MALLECO_NORTE_EO                                ,T,   0,   1,
 274,ALENA_EO                                        ,T,   0,   1,
 275,LOS_OLMOS_EO                                    ,T,   0,   1,
 276,LA_ESTRELLA_EO                                  ,T,   0,   1,
 277,RENAICO_2_EO                                    ,T,   0,   1,
 278,CKHURI_EO                                       ,T,   0,   1,
 279,OCHS_EO                                         ,T,   0,   1,
 280,PUELCHE_SUR_EO                                  ,T,   0,   1,
 281,EL_CRUCE_EO                                     ,T,   0,   1,
 282,LLANOS_DEL_VIENTO_EO                            ,T,   0,   1,
 283,LOMAS_DE_DUQUECO_EO                             ,T,   0,   1,
 284,CAMAN_EO                                        ,T,   0,   1,
 285,ATACAMA_EO                                      ,T,   0,   1,
 286,CARDONAL_EO                                     ,T,   0,   1,
 287,MANANTIALES_EO                                  ,T,   0,   1,
 288,CAMPO_LINDO_EO                                  ,T,   0,   1,
 289,LEBU_NORTE_EO                                   ,T,   0,   1,
 290,PUNTA_DE_TALCA_EO                               ,T,   0,   1,
 291,SAN_MATIAS_EO                                   ,T,   0,   1,
 292,CH2_BUTALCURA_EO                                ,T,   0,   1,
 293,CH1_BUTALCURA_EO                                ,T,   0,   1,
 294,HORIZONTE_EO                                    ,T,   0,   1,
 295,LOMAS_TALTAL_EO                                 ,T,   0,   1,
 296,LOS_CERRILLOS_EO                                ,T,   0,   1,
 297,ANTOFAGASTA_EO                                  ,T,   0,   1,
 298,HORIZONTE_AMP_EO                                ,T,   0,   1,
 299,CERRO_DOMINADOR_CS                              ,T,   0,   1,
 300,POZO_ALMONTE_3_FV                               ,T,   0,   1,
 301,LOS_PUQUIOS_FV                                  ,T,   0,   1,
 302,PICA_FV                                         ,T,   0,   1,
 303,POZO_ALMONTE_1_FV                               ,T,   0,   1,
 304,JAMA_1_FV                                       ,T,   0,   1,
 305,JAMA_2_FV                                       ,T,   0,   1,
 306,PAMPA_CAMARONES_FV                              ,T,   0,   1,
 307,HORNITOS_FV                                     ,T,   0,   1,
 308,CERRO_DOMINADOR_FV                              ,T,   0,   1,
 309,ANDES_FV                                        ,T,   0,   1,
 310,BOLERO_1_FV                                     ,T,   0,   1,
 311,FINIS_TERRAE_FV                                 ,T,   0,   1,
 312,HUATACONDO_FV                                   ,T,   0,   1,
 313,EL_AGUILA_FV                                    ,T,   0,   1,
 314,POZO_ALMONTE_2_FV                               ,T,   0,   1,
 315,LA_HUAYCA_2_FV                                  ,T,   0,   1,
 316,CALAMA_1_FV                                     ,T,   0,   1,
 317,PUERTO_SECO_FV                                  ,T,   0,   1,
 318,CERRO_PABELLON_U1                               ,T,   0,   1,
 319,CERRO_PABELLON_U2                               ,T,   0,   1,
 320,CERRO_PABELLON_U3                               ,T,   0,   1,
 321,ESPERANZA_FV                                    ,T,   0,   1,
 322,CHANARES_FV                                     ,T,   0,   1,
 323,LLANO_DE_LLAMPOS_FV                             ,T,   0,   1,
 324,LAS_TERRAZAS_FV                                 ,T,   0,   1,
 325,LUZ_DEL_NORTE_FV                                ,T,   0,   1,
 326,DIEGO_DE_ALMAGRO_FV                             ,T,   0,   1,
 327,JAVIERA_FV                                      ,T,   0,   1,
 328,ALTURAS_DE_OVALLE_FV                            ,T,   0,   1,
 329,CHUCHINI_FV                                     ,T,   0,   1,
 330,SANTA_CECILIA_FV                                ,T,   0,   1,
 331,LA_SILLA_FV                                     ,T,   0,   1,
 332,PAMPA_SOLAR_NORTE_FV                            ,T,   0,   1,
 333,CONEJO_FV                                       ,T,   0,   1,
 334,LALACKAMA_FV                                    ,T,   0,   1,
 335,LALACKAMA_2_FV                                  ,T,   0,   1,
 336,PILAR_LOS_AMARILLOS_FV                          ,T,   0,   1,
 337,LOS_LOROS_FV                                    ,T,   0,   1,
 338,LOMAS_COLORADAS_FV                              ,T,   0,   1,
 339,TAMBO_REAL_FV                                   ,T,   0,   1,
 340,SDGx01_FV                                       ,T,   0,   1,
 341,LOMA_LOS_COLORADOS_FV                           ,T,   0,   1,
 342,CARRERA_PINTO_FV                                ,T,   0,   1,
 343,QUILAPILUN_FV                                   ,T,   0,   1,
 344,EL_ROMERO_FV                                    ,T,   0,   1,
 345,LUNA_DEL_NORTE_FV                               ,T,   0,   1,
 346,SOL_DEL_NORTE_FV                                ,T,   0,   1,
 347,LAGUNILLA_FV                                    ,T,   0,   1,
 348,EL_PELICANO_FV                                  ,T,   0,   1,
 349,DONA_CARMEN_FV                                  ,T,   0,   1,
 350,SANTIAGO_SOLAR_FV                               ,T,   0,   1,
 351,EL_DIVISADERO_FV                                ,T,   0,   1,
 352,SANTA_JULIA_FV                                  ,T,   0,   1,
 353,NILHUE_FV                                       ,T,   0,   1,
 354,TIL_TIL_FV                                      ,T,   0,   1,
 355,CABILSOL_FV                                     ,T,   0,   1,
 356,EL_QUEMADO_FV                                   ,T,   0,   1,
 357,PANQUEHUE_2_FV                                  ,T,   0,   1,
 358,LA_FRONTERA_FV                                  ,T,   0,   1,
 359,HORMIGA_FV                                      ,T,   0,   1,
 360,SAN_PEDRO_FV                                    ,T,   0,   1,
 361,CINTAC_FV                                       ,T,   0,   1,
 362,EL_BOCO_FV                                      ,T,   0,   1,
 363,LA_CHAPEANA_FV                                  ,T,   0,   1,
 364,LAS_MOLLACAS_FV                                 ,T,   0,   1,
 365,BELLAVISTA_FV                                   ,T,   0,   1,
 366,EL_SAUCE_FV                                     ,T,   0,   1,
 367,ESPERANZA_2_FV                                  ,T,   0,   1,
 368,MARCHIGUE_2_FV                                  ,T,   0,   1,
 369,CUZCUZ_FV                                       ,T,   0,   1,
 370,LAS_TURCAS_FV                                   ,T,   0,   1,
 371,PILOTO_CARDONES_FV                              ,T,   0,   1,
 372,VALLE_DE_LA_LUNA_2_FV                           ,T,   0,   1,
 373,DON_EUGENIO_FV                                  ,T,   0,   1,
 374,LA_QUINTA_FV                                    ,T,   0,   1,
 375,SAN_FRANCISCO_FV                                ,T,   0,   1,
 376,EL_QUELTEHUE_FV                                 ,T,   0,   1,
 377,ANTAY_FV                                        ,T,   0,   1,
 378,EL_ROBLE_FV                                     ,T,   0,   1,
 379,HOMERO_FV                                       ,T,   0,   1,
 380,EL_PILPEN_FV                                    ,T,   0,   1,
 381,CHIMBARONGO_FV                                  ,T,   0,   1,
 382,FRANCISCO_FV                                    ,T,   0,   1,
 383,EL_CERNICALO_1_FV                               ,T,   0,   1,
 384,EL_CERNICALO_2_FV                               ,T,   0,   1,
 385,LOS_GORRIONES_FV                                ,T,   0,   1,
 386,CHANCON_FV                                      ,T,   0,   1,
 387,ESTERO_FV                                       ,T,   0,   1,
 388,LUNA_FV                                         ,T,   0,   1,
 389,OVEJERIA_FV                                     ,T,   0,   1,
 390,CORDILLERILLA_FV                                ,T,   0,   1,
 391,ALTOS_DEL_PAICO_FV                              ,T,   0,   1,
