#IPDNumIte, IEtapa, ISimul, LDPhiPrv, Emb  1, Emb  2, Emb  3, Emb  4, Emb  5, Emb  6, Emb  7, Emb  8, Emb  9, Emb  10
26,1,27,1962857207,-81.17730413,-188.906132,-33.44930236,-16.68203402,-50.28108195,-6.391654434,-1.967107747,-24.02918707,-11.57745705,-6.631883401
26,1,28,2055274628,-81.24914286,-63.66159516,-31.40049692,-16.10774918,-51.14000281,-5.880631867,-1.590317224,-23.55009716,-10.50343967,-5.40443201
27,1,1,2048182511,-83.04633795,-72.13557458,-32.77302017,-16.72402994,-50.251039,-6.174577617,-1.731205089,-23.88859501,-10.64492369,-5.615115407
27,1,2,2047989772,-81.70523658,-63.88239057,-31.42019067,-16.19139142,-50.18465884,-5.864060417,-1.105878026,-23.56356164,-10.47739512,-5.297259414
27,1,3,2053239620,-81.2738923,-63.659929,-31.37778535,-16.20565779,-51.16734636,-6.137344946,-1.840134045,-23.52873204,-10.38298025,-5.577030939
27,1,4,2058634250,-80.8180936,-63.44916957,-31.38560411,-15.99489967,-50.74379614,-5.898851546,-1.561860639,-23.45360648,-10.52139357,-5.339993158
27,1,5,1989823861,-81.12519815,-82.65172336,-32.48617603,-16.47935198,-50.8606525,-6.232423162,-1.759684027,-23.83647473,-10.88417947,-5.741985136
27,1,6,2055531311,-81.28131336,-72.46119929,-32.36018955,-16.44262227,-51.02494387,-6.21743054,-1.598458296,-23.76551457,-10.82699129,-5.542056038
27,1,7,2058627882,-81.22880188,-63.60931502,-31.57063806,-16.15174788,-50.97097807,-5.913523932,-1.668155574,-23.59495884,-10.57364433,-5.399947791
27,1,8,2058502595,-81.22951929,-63.67614486,-31.57302294,-16.19421428,-50.97069735,-6.082639381,-1.803265929,-23.60050449,-10.53386914,-5.556271333
27,1,9,1986921589,-81.16370189,-177.7808831,-32.72733061,-16.55335724,-51.22523064,-6.247145455,-1.976220185,-23.91133777,-10.90591317,-6.280392327
27,1,10,2054440766,-81.27814738,-70.59297386,-32.46950138,-16.42594633,-51.19558148,-6.202698889,-1.783011242,-23.68730881,-10.73913126,-6.375879546
27,1,11,2054203448,-81.51664286,-64.10121699,-31.56440229,-16.1803612,-51.15778086,-5.880151902,-1.576163012,-23.56772836,-10.50447615,-5.363695194
27,1,12,1991555528,-82.23159644,-283.9199625,-33.01318702,-16.79161228,-50.2624929,-6.236930124,-1.766858673,-24.06094558,-10.91863983,-5.969083244
27,1,13,2035879016,-83.38537646,-117.9060993,-32.61627593,-16.74077217,-50.24959507,-6.189939993,-1.540897897,-23.9058636,-10.64245524,-5.524509843
27,1,14,2041667704,-84.2252261,-161.8103573,-33.06479783,-16.85134727,-50.26662322,-6.22657547,-1.482508314,-24.12885803,-10.89593386,-5.897695108
27,1,15,2064802569,-84.31978029,-155.8800199,-33.73614391,-16.86610362,-50.29098146,-6.405739634,-1.679643662,-24.17231088,-11.62877752,-6.307697153
27,1,16,2044123672,-84.76028849,-101.1884091,-33.44128865,-16.79967408,-50.28014749,-6.365842139,-1.731377684,-23.87551783,-11.48784898,-6.769920072
27,1,17,2046817738,-84.67162305,-82.50288106,-32.56825738,-16.74108539,-50.25373189,-6.19354876,-1.728536626,-23.81277022,-10.74472383,-6.157442505
27,1,18,2074533386,-100.9661997,-255.6061201,-37.17981766,-18.68386193,-50.62561672,-6.877912623,-4.508318378,-28.32295439,-12.73289088,-6.012020774
27,1,19,2041350717,-84.00587332,-175.4092108,-32.88894728,-16.82158895,-50.26375617,-6.201333596,-1.611253843,-24.10879127,-10.79014215,-5.646850125
27,1,20,2042108159,-84.14964955,-83.41024806,-32.64381444,-16.8141042,-50.25911768,-6.191308016,-1.740817897,-24.04307524,-10.75778477,-6.578550797
27,1,21,2012296549,-82.38469254,-290.0480173,-38.67237625,-20.57247643,-50.32440872,-6.745307753,-2.122184524,-24.4883376,-12.41770972,-6.506947438
27,1,22,2075452636,-83.9259455,-67.78349409,-34.13559193,-16.83731614,-50.31660946,-6.557576488,-3.793539472,-24.28687204,-11.98049916,-6.694223952
27,1,23,2089545503,-116.3701334,-258.3322747,-39.3292779,-20.50431704,-50.62481743,-6.962446694,-8.563669108,-28.83748085,-12.95466935,-8.176481821
27,1,24,2081824871,-109.7274054,-255.4890337,-35.06152848,-16.90441891,-50.33535446,-6.7791513,-3.170485009,-27.89527905,-12.51532812,-8.541115971
27,1,25,2048540698,-84.54187666,-66.08217365,-32.10487516,-16.6771265,-50.24502937,-6.120612729,-1.577824758,-23.64089794,-10.5136988,-5.833405587
27,1,26,2050245722,-81.67852596,-66.17814188,-31.81591127,-16.41721651,-50.22298583,-6.08356344,-1.701209447,-23.80033767,-10.56510673,-6.385606335
27,1,27,2016217104,-81.3117449,-189.1891461,-33.62130071,-16.7348938,-50.29165468,-6.434184651,-2.021424453,-24.14548848,-11.68655289,-7.367096217
27,1,28,2055673234,-81.25041783,-63.67219909,-31.45368682,-16.11387448,-51.14390958,-6.06718265,-1.806557059,-23.56858743,-10.52835104,-5.404198331
28,1,1,2048213443,-83.00131901,-72.10651547,-32.77322812,-16.71677134,-50.25172782,-6.173976654,-1.733251534,-23.93977694,-10.64886725,-5.617063338
28,1,2,2047993541,-81.70575125,-63.86750816,-31.41996453,-16.19079358,-50.18505654,-5.863263985,-1.104463853,-23.56383457,-10.47766415,-5.297654771
28,1,3,2053145135,-81.27222353,-63.67710401,-31.38120086,-16.21129052,-51.16624815,-6.073733198,-1.772090715,-23.52750906,-10.38227753,-5.576697446
28,1,4,2058850904,-80.83502427,-63.42307239,-31.41679076,-16.01224363,-50.7554151,-5.900125213,-1.57563457,-23.47100893,-10.53071473,-5.345270299
28,1,5,2054909814,-81.12545938,-82.61127403,-32.49063256,-16.48356028,-50.86146869,-6.232285658,-1.761443248,-23.83737799,-10.88423847,-5.742874103
28,1,6,2057640530,-81.28155769,-64.69914395,-32.37381779,-16.45566827,-51.0252168,-6.217732581,-1.599677898,-23.76763432,-10.8271596,-5.542741089
28,1,7,2058635290,-81.2294868,-63.59544895,-31.57081612,-16.15174528,-50.97168119,-5.912721391,-1.670166409,-23.59542022,-10.57387281,-5.400702244
28,1,8,2058507403,-81.23015352,-63.66117927,-31.57242769,-16.1937542,-50.97131468,-6.081827743,-1.804993438,-23.60064745,-10.53392047,-5.557027736
28,1,9,1987141232,-81.13216823,-177.9082108,-32.80274211,-16.60693834,-51.22941294,-6.247799184,-1.981464185,-23.95655555,-10.91928655,-6.302452893
28,1,10,2054447134,-81.27822926,-70.59007692,-32.46972103,-16.4264519,-51.19580113,-6.20273229,-1.783862649,-23.68671226,-10.73896321,-6.374516592
28,1,11,2054198249,-81.53503176,-64.08176237,-31.56372127,-16.1784559,-51.15863474,-5.87985389,-1.567962285,-23.56888505,-10.50537798,-5.364044933
28,1,12,1950290141,-82.1728115,-283.9443182,-33.03724243,-16.80634003,-50.26317133,-6.236530999,-1.768752018,-24.1289633,-10.92627261,-5.963861988
28,1,13,2048101283,-83.41221964,-90.98639088,-32.80785497,-16.75920785,-50.25621944,-6.201825907,-1.539017028,-23.97868747,-10.71665077,-5.520684292
28,1,14,2041901903,-84.23268875,-161.83444,-33.08623183,-16.87105532,-50.26711579,-6.2264212,-1.483246002,-24.1343166,-10.89687689,-5.900460655
28,1,15,2064528600,-84.27068822,-155.8766538,-33.75471735,-16.88430406,-50.29131027,-6.405312045,-1.68473989,-24.17858564,-11.63118969,-6.307768504
28,1,16,2048129615,-84.74207634,-86.02707397,-33.58834783,-16.82035817,-50.28416344,-6.388689389,-1.733506268,-23.93255602,-11.55487454,-6.77467137
28,1,17,2046766921,-84.67687368,-82.48600886,-32.56115214,-16.73396455,-50.25436613,-6.193104796,-1.731156872,-23.81345645,-10.74551259,-6.158014875
28,1,18,2074705981,-101.5838373,-255.6154906,-37.21290181,-18.7145716,-50.57467133,-6.87371316,-4.14589703,-28.33456686,-12.75119543,-5.983211072
28,1,19,2045292067,-84.00561209,-157.5333049,-32.8988286,-16.83713159,-50.2640252,-6.200631519,-1.615432381,-24.10810895,-10.78633038,-5.644805369
28,1,20,2042136751,-84.154431,-83.42483674,-32.65857078,-16.82809115,-50.25940881,-6.191652036,-1.747438367,-24.04415656,-10.75837689,-6.57394844
28,1,21,2012284852,-82.38471073,-290.0789362,-38.69636798,-20.5851923,-50.32482721,-6.74807681,-2.119502675,-24.48926685,-12.42563752,-6.386437078
28,1,22,2075156963,-84.02101566,-68.05011162,-34.15770175,-16.86221633,-50.31268579,-6.556320366,-3.122366253,-24.29814919,-11.97356027,-6.691908217
28,1,23,2089417227,-116.4170135,-258.3500801,-39.3013261,-20.44716447,-50.66212418,-6.969781847,-8.237884537,-28.88200461,-12.97509312,-8.87861763
28,1,24,2082343695,-108.2628311,-255.6568328,-35.13011026,-16.92523037,-50.34505123,-6.797323021,-4.404162034,-27.97187323,-12.54455346,-7.313895919
28,1,25,2048574619,-84.54733393,-66.07904147,-32.11246778,-16.67610107,-50.24591313,-6.167605849,-1.579748125,-23.64560401,-10.52025623,-5.83155604
28,1,26,2049230558,-81.56605335,-65.86530062,-31.71064918,-16.35557232,-50.21011919,-6.072458621,-1.728173371,-23.72957376,-10.53461852,-6.350823004
28,1,27,1963312088,-81.31201004,-189.0868368,-33.54199024,-16.75370639,-50.28861218,-6.396103952,-2.022294706,-24.13847032,-11.59051955,-6.659225527
28,1,28,2055318557,-81.25036844,-63.6480397,-31.40367719,-16.11016655,-51.14199648,-5.87820813,-1.603783525,-23.55192318,-10.50399748,-5.404499852
29,1,1,2048240346,-82.9952353,-72.09483022,-32.79494285,-16.71861426,-50.25242183,-6.172418751,-1.733731499,-23.96552971,-10.66175429,-5.615772385
29,1,2,2047994581,-81.70605797,-63.84909067,-31.42183085,-16.18997999,-50.18550752,-5.863426962,-1.105384636,-23.56672892,-10.47979183,-5.297379373
29,1,3,2053115502,-81.27009209,-63.62570114,-31.37277906,-16.20135592,-51.16467036,-6.097168675,-1.762367696,-23.52477718,-10.38391445,-5.574135945
29,1,4,2058869359,-80.83694647,-63.41930597,-31.41556258,-16.01089069,-50.75660949,-5.899673581,-1.583393283,-23.47126886,-10.53049873,-5.346439733
29,1,5,1989671801,-81.15870339,-82.54924124,-32.44820125,-16.45569426,-50.85869261,-6.232204429,-1.759933822,-23.80850084,-10.87618123,-5.717501613
29,1,6,2057620385,-81.28184622,-64.66050504,-32.36484493,-16.44583893,-51.02569377,-6.217946375,-1.601268162,-23.76345721,-10.82776628,-5.537563242
29,1,7,2058644648,-81.22955308,-63.59809246,-31.57325688,-16.15402489,-50.97190083,-5.912762851,-1.670177716,-23.59613763,-10.57399238,-5.400973743
29,1,8,2058508703,-81.230251,-63.66417629,-31.57400418,-16.1953138,-50.97149404,-6.081817606,-1.805257399,-23.60142205,-10.53392801,-5.557409056
29,1,9,1987237407,-81.12412983,-177.9691779,-32.84241424,-16.62734821,-51.23094654,-6.247692222,-1.982765925,-23.97746969,-10.93134181,-6.302412084
29,1,10,2054461431,-81.27840472,-70.57497747,-32.47776463,-16.43307887,-51.19633269,-6.202536302,-1.785207538,-23.68920761,-10.73979656,-6.371659289
29,1,11,2054208257,-81.51784635,-64.08726903,-31.56658702,-16.179623,-51.15901944,-5.880049359,-1.576815572,-23.57082025,-10.50658082,-5.364739081
29,1,12,1950239324,-82.17007312,-283.9465796,-33.051514,-16.81682959,-50.26377437,-6.237086214,-1.768291158,-24.16309108,-10.92778775,-5.95968488
29,1,13,2044817691,-83.34304262,-82.55575644,-32.51494661,-16.72668645,-50.25007725,-6.18647042,-1.53679214,-23.91483775,-10.6277501,-5.520298033
29,1,14,2041745034,-84.23282781,-160.0483297,-33.0400523,-16.8799489,-50.26659333,-6.217057667,-1.481898254,-24.12732313,-10.87915004,-5.895563405
29,1,15,2064632443,-84.27083508,-155.8862453,-33.76497427,-16.89501196,-50.29147273,-6.405359873,-1.685100156,-24.18366601,-11.63105141,-6.30499087
29,1,16,2048151580,-84.73557804,-86.5589119,-33.58486863,-16.83169771,-50.28314451,-6.380592505,-1.734462428,-23.9422216,-11.52262698,-6.770313999
29,1,17,2046881941,-84.66133624,-82.48765553,-32.55728695,-16.73197866,-50.25429205,-6.193308973,-1.731233681,-23.81334078,-10.74410532,-6.156957731
29,1,18,2072388426,-98.86439932,-255.3568842,-36.94947365,-18.58326951,-50.62892435,-6.835266217,-5.601189286,-24.52560406,-12.60860553,-6.044371011
29,1,19,2045305973,-84.00577714,-157.5147198,-32.89927308,-16.83799846,-50.26417596,-6.200824259,-1.616883452,-24.10698345,-10.78491531,-5.642075302
29,1,20,2042176261,-84.1555864,-83.45820683,-32.66083479,-16.82776104,-50.25986239,-6.192758437,-1.743439572,-24.04586562,-10.75999003,-6.569627459
29,1,21,2012566228,-82.88131617,-290.1263218,-38.70315221,-20.58925634,-50.32380178,-6.749697486,-1.837306374,-24.50877606,-12.42772126,-6.505476872
29,1,22,2075551150,-83.99341087,-67.82360941,-34.17261665,-16.86979075,-50.31717481,-6.557362954,-3.811317657,-24.30059255,-11.98234792,-6.692720504
29,1,23,2087544806,-104.9434438,-258.3506779,-39.2408542,-20.38565934,-50.66382673,-6.969734799,-8.600499924,-28.86613836,-12.98336351,-8.283129484
29,1,24,2080414869,-105.1918648,-254.6538849,-34.94150484,-16.91965742,-50.34352283,-6.738539642,-5.693832068,-24.46211045,-12.41549575,-6.786602513
29,1,25,2048544727,-84.54740021,-66.07409237,-32.09216578,-16.67734614,-50.245288,-6.116488906,-1.580052376,-23.63995308,-10.50535628,-5.827600394
29,1,26,2049240435,-81.56636397,-65.84912375,-31.71688105,-16.3564145,-50.21063385,-6.072454073,-1.729460165,-23.73563538,-10.53796541,-6.352030128
29,1,27,2016261163,-81.31233625,-189.1330268,-33.60817804,-16.75993046,-50.29146363,-6.423850921,-2.01608168,-24.14776159,-11.66942934,-6.665320414
29,1,28,2055329864,-81.25048541,-63.64877661,-31.40414377,-16.11037059,-51.14221353,-5.878271033,-1.60372517,-23.5526354,-10.50419126,-5.404692202
30,1,1,2048227740,-82.89310409,-72.09512005,-32.79467642,-16.71871693,-50.25264668,-6.17242252,-1.733559294,-23.96561159,-10.66164096,-5.615712211
30,1,2,2047978335,-81.60020583,-63.85030585,-31.42447435,-16.19054014,-50.18573626,-5.863304014,-1.103102693,-23.57020161,-10.48114334,-5.297689082
30,1,3,2053095618,-81.16425294,-63.62576222,-31.37328983,-16.20175621,-51.16487311,-6.097097063,-1.759049273,-23.52473039,-10.38387806,-5.574259023
30,1,4,2059134880,-80.76262539,-63.54017309,-31.45934034,-16.04484692,-50.77345699,-5.900124693,-1.590872049,-23.49876448,-10.54114983,-5.358624179
30,1,5,1989627612,-81.06106901,-82.52660896,-32.44307669,-16.45075035,-50.85831311,-6.232211317,-1.759106328,-23.80226767,-10.87613327,-5.71288431
30,1,6,2057617266,-81.17595379,-64.67369919,-32.37403873,-16.45492486,-51.02587573,-6.217948194,-1.596590554,-23.7653989,-10.82799476,-5.537669944
30,1,7,2058700923,-81.12364636,-63.59848495,-31.57951084,-16.1547319,-50.97220755,-5.914521291,-1.665596803,-23.59926331,-10.57833234,-5.401202613
30,1,8,2058497526,-81.12435597,-63.66425297,-31.57511279,-16.19562702,-50.97166819,-6.082060123,-1.803726139,-23.60181325,-10.5344532,-5.557518098
30,1,9,1987274837,-81.0182309,-177.9938455,-32.86776282,-16.64560323,-51.23152359,-6.247883532,-1.983693233,-23.98182225,-10.93418208,-6.303274278
30,1,10,2054444015,-81.17251229,-70.5737181,-32.47422565,-16.43338299,-51.19657962,-6.202530713,-1.785483456,-23.6892518,-10.73980046,-6.371779898
30,1,11,2054189282,-81.4292563,-64.08443707,-31.56557718,-16.17972177,-51.15900514,-5.879231353,-1.564365215,-23.57014442,-10.50597401,-5.364491756
30,1,12,1991614793,-82.07300798,-283.9713641,-33.06701115,-16.82992757,-50.2640187,-6.236127974,-1.76667581,-24.14035872,-10.93014287,-5.960251532
30,1,13,2041055434,-83.29978992,-102.4731286,-32.67962658,-16.76993135,-50.25571387,-6.192546462,-1.547118072,-23.940675,-10.66053521,-5.521814217
30,1,14,2041762449,-84.13461378,-160.0612353,-33.05486063,-16.89424516,-50.26712489,-6.216802024,-1.480042209,-24.12893081,-10.87972397,-5.897891487
30,1,15,2064823623,-84.17925711,-155.91424,-33.77141149,-16.90135301,-50.29187562,-6.40537248,-1.683485718,-24.18473953,-11.63126975,-6.306377737
30,1,16,2048184591,-84.65217364,-86.57300542,-33.596858,-16.84272533,-50.28369426,-6.38256279,-1.735030639,-23.94377989,-11.52794961,-6.772741115
30,1,17,2044452616,-84.6568914,-101.5215732,-32.70673489,-16.7574663,-50.25644038,-6.197235247,-1.729003594,-23.83452524,-10.76313183,-6.172494782
30,1,18,2073584114,-100.6627602,-255.4370083,-36.9963485,-18.61298755,-50.59801583,-6.841502377,-7.043612175,-24.53383871,-12.63459744,-6.060827311
30,1,19,2045328847,-83.91587443,-157.5426105,-32.92048354,-16.85739459,-50.26469323,-6.200761485,-1.614296088,-24.11150886,-10.78712772,-5.643759272
30,1,20,2042181719,-84.0648688,-83.48252087,-32.68076248,-16.84684005,-50.26029388,-6.192255078,-1.745227515,-24.04904459,-10.76105315,-6.570786756
30,1,21,2012523729,-82.71332467,-290.0804698,-38.69823819,-20.58633081,-50.32447631,-6.748590695,-1.852895151,-24.5036177,-12.42669323,-6.386393669
30,1,22,2075068066,-83.81801391,-68.09406484,-34.17412426,-16.87198588,-50.3130133,-6.557917389,-3.027678455,-24.28565686,-11.97691638,-6.693851599
30,1,23,2089368489,-116.1241285,-258.30428,-39.27498328,-20.44077924,-50.66283379,-6.96334268,-8.243834252,-28.84955989,-12.96444787,-8.237347257
30,1,24,2078043379,-92.51089512,-255.6517511,-35.11683683,-16.93180665,-50.3485928,-6.792402897,-5.071780163,-24.49321392,-12.52986521,-6.803982871
30,1,25,2048570330,-84.46176429,-66.08729822,-32.11257825,-16.68067197,-50.24617047,-6.14207519,-1.574651377,-23.64643189,-10.51481066,-5.829958368
30,1,26,2049224189,-81.46050533,-65.85020767,-31.71730864,-16.3568044,-50.210834,-6.072074442,-1.72898111,-23.73580953,-10.53797866,-6.35221455
30,1,27,2016183053,-81.20639053,-189.1399539,-33.6133273,-16.78072503,-50.29077481,-6.413391774,-2.01320878,-24.1484764,-11.64111286,-6.6607807
30,1,28,2055436306,-81.14463197,-63.65016985,-31.45859434,-16.11305699,-51.14427999,-6.068972932,-1.600536323,-23.56880967,-10.53014418,-5.404895079
31,1,1,2048219292,-82.89313008,-72.06605314,-32.78310294,-16.71011838,-50.25303657,-6.172573411,-1.735866061,-23.96488248,-10.66141443,-5.616420136
31,1,2,2048102712,-81.56567645,-63.8642694,-31.46833659,-16.19349687,-50.18715809,-6.041150322,-1.122099725,-23.57975151,-10.49528781,-5.299006548
31,1,3,2053220385,-81.168252,-63.62299785,-31.37710823,-16.20604509,-51.16831461,-6.137233955,-1.842010755,-23.52626139,-10.38205269,-5.577934463
31,1,4,2059038965,-80.75562672,-63.34301461,-31.42801853,-16.01815319,-50.76932407,-5.900452987,-1.59281959,-23.48238745,-10.53794643,-5.352949212
31,1,5,2054677174,-81.05260042,-82.53037667,-32.44559023,-16.45353032,-50.85924757,-6.232103576,-1.761486006,-23.80850864,-10.87543093,-5.718540042
31,1,6,2058919916,-81.17580043,-64.40946654,-32.37359035,-16.45480399,-51.02639949,-6.21765707,-1.597932064,-23.77377781,-10.82751272,-5.539320123
31,1,7,2058630611,-81.12359697,-63.59200745,-31.57425762,-16.15447977,-50.97224784,-5.913867562,-1.66633306,-23.59611034,-10.57401461,-5.401399122
31,1,8,2058489728,-81.12430918,-63.65657067,-31.57191173,-16.19456519,-50.97178646,-6.082276256,-1.804556882,-23.60038882,-10.53283526,-5.557711227
31,1,9,1987334881,-81.01050182,-178.0446882,-32.89091887,-16.6594992,-51.23326774,-6.247459843,-1.986124897,-23.99623548,-10.9421746,-6.310925119
31,1,10,2054488074,-81.17369368,-70.56226939,-32.47821431,-16.43037557,-51.19812102,-6.203483104,-1.787674943,-23.6969211,-10.74403852,-6.420633482
31,1,11,2054420491,-81.41358889,-64.05958756,-31.60293332,-16.17520675,-51.16331611,-6.166923917,-1.574647738,-23.60638545,-10.55752607,-5.364766894
31,1,12,1950258559,-82.07100521,-283.971897,-33.06715412,-16.83161323,-50.26433452,-6.236741544,-1.767324731,-24.14361827,-10.93089849,-5.9636647
31,1,13,2044518249,-83.31564318,-82.88352169,-32.47844435,-16.77884312,-50.25019162,-6.18979781,-1.541176674,-23.91637915,-10.62975665,-5.526494814
31,1,14,2041718261,-84.13459818,-160.0535673,-33.04814398,-16.88960668,-50.26738872,-6.217055978,-1.481824173,-24.12937399,-10.87972904,-5.898347147
31,1,15,2064626465,-84.16223416,-155.8868171,-33.7637331,-16.89378898,-50.29226812,-6.405709222,-1.688816145,-24.18454718,-11.63103347,-6.306702782
31,1,16,2044526827,-84.65628056,-104.5171045,-33.59344639,-16.83663382,-50.28438438,-6.383511022,-1.737665961,-23.94341859,-11.5309439,-6.773667383
31,1,17,2049864012,-84.54379366,-68.49152308,-32.69080886,-16.73362144,-50.25726567,-6.194397568,-1.737534045,-23.82361979,-10.76141121,-6.161311594
31,1,18,2072720230,-101.151569,-255.4154469,-37.00837166,-18.61233902,-50.62858514,-6.844327189,-4.993129135,-24.5365355,-12.63819113,-6.068199244
31,1,19,2045317150,-83.91235365,-157.5299648,-32.90961318,-16.85306282,-50.26492197,-6.201101996,-1.61623986,-24.109471,-10.78399944,-5.644389218
31,1,20,2042191987,-84.0576063,-83.47632409,-32.67590825,-16.84046392,-50.26074616,-6.193414245,-1.747330885,-24.05148275,-10.76193354,-6.572535969
31,1,21,2012547903,-82.71329607,-290.0940252,-38.71867795,-20.59770154,-50.32502476,-6.752022319,-1.852296137,-24.50395042,-12.43434251,-6.50349554
31,1,22,2074996845,-83.82871921,-68.06638727,-34.16615474,-16.86588397,-50.3126247,-6.558437383,-2.904189013,-24.28941937,-11.97711445,-6.694673244
31,1,23,2089504434,-116.0860237,-258.3263483,-39.27177442,-20.42950339,-50.62603261,-6.965932903,-8.595850389,-28.84782354,-12.96926402,-8.067640072
31,1,24,2082736322,-109.1714185,-255.4013326,-34.97325814,-16.91724135,-50.34502264,-6.74620179,-5.165524147,-27.75784386,-12.44780908,-6.857161335
31,1,25,2048618937,-84.46167591,-66.09699888,-32.12568013,-16.68406019,-50.24673712,-6.157128247,-1.576522498,-23.65627032,-10.52206315,-5.831966213
31,1,26,2049230298,-81.46054302,-65.85283818,-31.71892021,-16.3587162,-50.21113942,-6.073981693,-1.730071005,-23.73531826,-10.53740356,-6.352875817
31,1,27,1964777196,-81.20635804,-189.2902467,-33.78846563,-16.78243798,-50.29753305,-6.482198915,-2.014536253,-26.25582244,-11.81935634,-7.418535216
31,1,28,2055291524,-81.144541,-63.64124638,-31.4036226,-16.10994301,-51.14253714,-5.879135308,-1.601349261,-23.55234817,-10.50393679,-5.405031673
32,1,1,2048236057,-82.9026319,-72.07709376,-32.79019779,-16.71723662,-50.25308466,-6.172595245,-1.736246732,-23.96587282,-10.66136257,-5.61533427
32,1,2,2047982884,-81.56568165,-63.86567693,-31.42629778,-16.19363854,-50.18637049,-5.865556326,-1.121987512,-23.57039266,-10.48052328,-5.2989994
32,1,3,2053114203,-81.16775163,-63.62298485,-31.37598792,-16.2060191,-51.16798709,-6.07365002,-1.771392668,-23.52683974,-10.38245285,-5.577717159
32,1,4,2059070416,-80.75659497,-63.36722208,-31.44554445,-16.02317898,-50.77076019,-5.903536691,-1.594076621,-23.48687258,-10.55079942,-5.354279285
32,1,5,1989658024,-81.05264201,-82.5306587,-32.44583977,-16.45308584,-50.85932295,-6.232107085,-1.76177999,-23.80765476,-10.87618812,-5.712836092
32,1,6,2057609858,-81.17579133,-64.65419129,-32.36621217,-16.44807955,-51.02619804,-6.217704378,-1.598309485,-23.76142064,-10.82731556,-5.530320754
32,1,7,2058690396,-81.12359827,-63.59175661,-31.57926391,-16.15452006,-50.9724129,-5.915466534,-1.666172552,-23.59863558,-10.57795999,-5.40140783
32,1,8,2058489858,-81.12431048,-63.65661616,-31.57195462,-16.19460808,-50.97178906,-6.082278985,-1.804463696,-23.60039142,-10.53283669,-5.557715386
32,1,9,1987349567,-81.01007683,-178.0393986,-32.88826366,-16.65778495,-51.23274267,-6.247505851,-1.985575791,-23.99551677,-10.94141534,-6.310186002
32,1,10,2054515886,-81.16545123,-70.59022768,-32.48029766,-16.43750941,-51.19848102,-6.202238289,-1.788170374,-23.70091365,-10.74115106,-6.374139821
32,1,11,2054207997,-81.43065993,-64.07644156,-31.56267894,-16.17810369,-51.16024762,-5.881177464,-1.565891276,-23.57211991,-10.50486643,-5.365234902
32,1,12,1991552929,-82.07439992,-283.9739114,-33.07265168,-16.83547452,-50.26444889,-6.237063729,-1.766990718,-24.16611799,-10.93052367,-5.963890191
32,1,13,2047764671,-83.22958227,-85.36889995,-32.69385656,-16.76861739,-50.25611417,-6.194445656,-1.54057844,-23.9521549,-10.67149174,-5.517066948
32,1,14,2041722939,-84.13443182,-160.0574793,-33.04881331,-16.8906464,-50.26741732,-6.217171777,-1.482493888,-24.12909717,-10.87995596,-5.891345227
32,1,15,2064654537,-84.1620977,-155.910406,-33.77318033,-16.90265917,-50.29240589,-6.405733265,-1.689538757,-24.18531138,-11.63131199,-6.30724695
32,1,16,2046415493,-84.67048845,-83.1123529,-33.45344308,-16.83758127,-50.28154332,-6.367862201,-1.738529975,-23.92779277,-11.50578884,-6.768976388
32,1,17,2044357351,-84.64628747,-101.5074901,-32.69375779,-16.75334248,-50.25674191,-6.196378641,-1.732281858,-23.8304586,-10.75800831,-6.159889895
32,1,18,2074055111,-103.5181115,-255.4635343,-37.02833834,-18.6238943,-50.62965996,-6.847533841,-6.436795929,-24.54025773,-12.64832601,-6.05187447
32,1,19,2045327807,-83.91196506,-157.5314464,-32.91373051,-16.85313171,-50.26507923,-6.201120062,-1.616701369,-24.10977122,-10.7856964,-5.638506825
32,1,20,2042177820,-84.05662636,-83.46937221,-32.67238877,-16.83992716,-50.26068248,-6.19278248,-1.747560665,-24.04888083,-10.760287,-6.57161568
32,1,21,2012513462,-82.6871742,-290.0901652,-38.71943695,-20.59801475,-50.32507935,-6.751952267,-1.861838114,-24.50263646,-12.43444389,-6.386724952
32,1,22,2074822040,-83.82946651,-68.02031691,-34.17317811,-16.87376641,-50.31062712,-6.558532128,-2.581957194,-24.29223314,-11.97620404,-6.692847871
32,1,23,2089583583,-116.2066855,-258.3839622,-39.27067491,-20.39934867,-50.66430241,-6.975124751,-8.621758209,-28.89425131,-12.99150823,-8.859669752
32,1,24,2080224729,-109.431244,-255.4163956,-35.0319612,-16.93005991,-50.33895192,-6.763286345,-3.857233489,-24.4764418,-12.47166369,-7.424090354
32,1,25,2048580337,-84.45899731,-66.08750746,-32.11599376,-16.68107877,-50.24659156,-6.144783163,-1.576555769,-23.65232195,-10.51786824,-5.830510853
32,1,26,2049223539,-81.46054172,-65.85295905,-31.71902159,-16.35881887,-50.21114072,-6.073983903,-1.729837326,-23.73531696,-10.53740239,-6.352883615
32,1,27,2016161999,-81.20637884,-189.120576,-33.60387097,-16.77685074,-50.29066174,-6.410234639,-2.014688704,-24.15541659,-11.62607111,-6.714400529
32,1,28,2055293083,-81.144541,-63.64137375,-31.40370708,-16.11002618,-51.14253844,-5.879136347,-1.60116042,-23.55234817,-10.50393731,-5.40504194
33,1,1,2048235927,-82.9026319,-72.07723282,-32.79039403,-16.71742637,-50.25308336,-6.172595505,-1.736126123,-23.96589231,-10.66136231,-5.6153357
33,1,2,2047981714,-81.54840786,-63.87094706,-31.42739079,-16.19480043,-50.18656934,-5.865489653,-1.131040894,-23.57079035,-10.48011622,-5.299519264
